algo,region,time_slots,arrival_rate,mean_service_time,seed,trace_seed,algo_seed,trace_hash,arrivals_per_slot,diversity,p_split,split_reliability_mode,split_workload_shares,mechanism,fixed_sfc_len,fixed_reliability,max_backup_level,explicit_split_replicas,split_enforce_distinct,strict_split_resource_ablation,split_replica_resource_scale,cap_base_min,cap_base_max,cap_scale,total_arrivals,total_accepted,total_rejected,acceptance_ratio,avg_cost_per_arrival,total_cost,total_cost_resource,avg_cost_per_accepted,final_utilization,avg_utilization_over_time,avg_leftover_capacity_sum_over_time,final_leftover_capacity_sum,final_leftover_capacity_min,final_leftover_capacity_max,final_leftover_capacity_avg,avg_e2e_delay_accepted,p95_e2e_delay_accepted,avg_access_delay_accepted,avg_processing_delay_accepted,avg_network_delay_accepted,avg_split_proc_overhead_accepted,avg_split_net_overhead_accepted,total_transmitted_bits_accepted,avg_transmitted_bits_per_accepted,total_split_transmitted_bits_accepted,avg_split_transmitted_bits_per_accepted,avg_split_overhead_ratio_accepted,p95_split_overhead_ratio_accepted,rga_accepted_total,rga_rejected_total,rga_rejection_ratio,mdca_rejected_total,mdca_capacity_rejected_total,mdca_reliability_rejected_total,mdca_qos_rejected_total,mdca_rejection_ratio,capacity_rejection_ratio,reliability_rejection_ratio,qos_rejected_total,qos_rejection_ratio,placement_trace_path,method,share,share_tag
mdca,Alabama,120,12.0,9.0,3,16822749361596586808,15868857010820782473,32c151d9d483db53d83a78bb52cbf0e0f11fcc4ec06f818bcca35f5a09c67cca,"[9, 20, 9, 8, 12, 14, 11, 9, 14, 11, 12, 13, 7, 13, 19, 18, 13, 15, 10, 13, 8, 12, 12, 6, 12, 7, 12, 8, 12, 6, 14, 11, 10, 19, 12, 13, 10, 17, 17, 13, 18, 10, 10, 12, 14, 11, 13, 12, 9, 13, 9, 7, 12, 14, 10, 12, 16, 15, 12, 15, 16, 7, 15, 14, 11, 16, 11, 12, 10, 9, 8, 14, 8, 9, 12, 14, 11, 10, 12, 16, 11, 7, 14, 10, 19, 12, 14, 12, 11, 10, 14, 15, 11, 12, 13, 14, 11, 9, 8, 12, 20, 19, 19, 9, 11, 6, 10, 10, 15, 9, 14, 16, 9, 16, 11, 12, 13, 9, 6, 12]",True,0.3,identical_active_pool,"0.6,0.4",,,0.996,2,True,False,False,1.0,500,700,0.2,1445,1408,37,0.9743944637,54.2035104098,78324.0725422109,57004.0725422109,55.6278924305,0.9541231428,0.8337542802,28790.6,7945.0,0.7666666667,1640.6,57.9927007299,0.0679782636,0.1311640563,0.0080273485,0.0434734265,0.0126258591,0.0005023865,0.0,2367740673.2854147,1681634.0009129366,486370129.67494154,345433.3307350437,0.0065742521,0.0192469839,1445,0,0.0,37,21,0,16,0.0256055363,0.014532872,0.0,16,0.0110726644,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p996\DMDCA_share0p6_0p4\seed3\placement_trace_Alabama_mdca_seed3.json,DMDCA,"0.6,0.4",0p6_0p4
mdca,Alabama,120,12.0,9.0,3,16822749361596586808,15868857010820782473,32c151d9d483db53d83a78bb52cbf0e0f11fcc4ec06f818bcca35f5a09c67cca,"[9, 20, 9, 8, 12, 14, 11, 9, 14, 11, 12, 13, 7, 13, 19, 18, 13, 15, 10, 13, 8, 12, 12, 6, 12, 7, 12, 8, 12, 6, 14, 11, 10, 19, 12, 13, 10, 17, 17, 13, 18, 10, 10, 12, 14, 11, 13, 12, 9, 13, 9, 7, 12, 14, 10, 12, 16, 15, 12, 15, 16, 7, 15, 14, 11, 16, 11, 12, 10, 9, 8, 14, 8, 9, 12, 14, 11, 10, 12, 16, 11, 7, 14, 10, 19, 12, 14, 12, 11, 10, 14, 15, 11, 12, 13, 14, 11, 9, 8, 12, 20, 19, 19, 9, 11, 6, 10, 10, 15, 9, 14, 16, 9, 16, 11, 12, 13, 9, 6, 12]",True,0.3,identical_active_pool,"0.7,0.3",,,0.996,2,True,False,False,1.0,500,700,0.2,1445,1408,37,0.9743944637,54.4183234716,78634.4774164962,57322.4774164962,55.8483504379,0.9541231428,0.8333738978,28856.475,7945.0,0.0,1640.6,57.9927007299,0.0671184639,0.1288922314,0.0080272831,0.0433478133,0.0118935216,0.000888426,0.0,2231035976.674877,1584542.5970702253,364271137.89302874,258715.2967990261,0.0118805715,0.0347029218,1445,0,0.0,37,20,0,17,0.0256055363,0.0138408304,0.0,17,0.0117647059,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p996\DMDCA_share0p7_0p3\seed3\placement_trace_Alabama_mdca_seed3.json,DMDCA,"0.7,0.3",0p7_0p3
mdca,Alabama,120,12.0,9.0,4,17437551054791642339,16336488235466383848,69a1ffeff9b29eb0bb16c5f756747736ccf481e4a1723e5bf97a5da884674c7c,"[13, 14, 9, 15, 14, 9, 7, 10, 12, 11, 8, 12, 12, 12, 9, 16, 16, 12, 13, 8, 9, 10, 13, 7, 13, 14, 11, 7, 7, 19, 9, 12, 11, 9, 11, 14, 13, 15, 16, 11, 15, 15, 12, 5, 8, 14, 12, 8, 10, 12, 16, 13, 13, 12, 10, 14, 14, 10, 12, 11, 11, 9, 11, 13, 13, 6, 14, 12, 15, 10, 11, 12, 5, 8, 14, 10, 14, 15, 16, 16, 19, 13, 16, 10, 10, 9, 12, 11, 14, 16, 14, 14, 13, 10, 11, 16, 12, 18, 20, 15, 14, 12, 17, 9, 14, 13, 10, 18, 9, 18, 18, 12, 8, 17, 14, 12, 14, 12, 12, 15]",False,,,,,,0.996,2,False,False,False,1.0,500,700,0.2,1475,1387,88,0.9403389831,62.2330926803,91793.8117034779,70768.8117034779,66.1815513363,0.9160417687,0.8686525717,22847.675,14604.4,0.0,1477.0,106.601459854,0.063933086,0.127997845,0.0080404054,0.0483284213,0.0075642593,0.0,0.0,1795072809.4966993,1294212.5519082188,0.0,0.0,0.0,0.0,1475,0,0.0,88,78,0,10,0.0596610169,0.0528813559,0.0,10,0.006779661,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p996\MDCA\seed4\placement_trace_Alabama_mdca_seed4.json,MDCA,none,none
mdca,Alabama,120,12.0,9.0,4,17437551054791642339,4574233998141395180,69a1ffeff9b29eb0bb16c5f756747736ccf481e4a1723e5bf97a5da884674c7c,"[13, 14, 9, 15, 14, 9, 7, 10, 12, 11, 8, 12, 12, 12, 9, 16, 16, 12, 13, 8, 9, 10, 13, 7, 13, 14, 11, 7, 7, 19, 9, 12, 11, 9, 11, 14, 13, 15, 16, 11, 15, 15, 12, 5, 8, 14, 12, 8, 10, 12, 16, 13, 13, 12, 10, 14, 14, 10, 12, 11, 11, 9, 11, 13, 13, 6, 14, 12, 15, 10, 11, 12, 5, 8, 14, 10, 14, 15, 16, 16, 19, 13, 16, 10, 10, 9, 12, 11, 14, 16, 14, 14, 13, 10, 11, 16, 12, 18, 20, 15, 14, 12, 17, 9, 14, 13, 10, 18, 9, 18, 18, 12, 8, 17, 14, 12, 14, 12, 12, 15]",True,0.3,identical_active_pool,"0.5,0.5",,,0.996,2,True,False,False,1.0,500,700,0.2,1475,1404,71,0.9518644068,58.8757997057,86841.8045659032,65320.8045659032,61.8531371552,0.9270852736,0.8392374789,27964.3833333333,12683.4,0.0,1263.4,92.5795620438,0.0697378141,0.1391884787,0.008041752,0.0450308717,0.013067351,5.980100872e-19,0.0,2530360411.836753,1802251.0055817328,586584868.8039112,417795.4906010763,7.883257521e-18,4.987333278e-17,1475,0,0.0,71,57,0,14,0.0481355932,0.0386440678,0.0,14,0.0094915254,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p996\DMDCA_share0p5_0p5\seed4\placement_trace_Alabama_mdca_seed4.json,DMDCA,"0.5,0.5",0p5_0p5
mdca,Alabama,120,12.0,9.0,4,17437551054791642339,4574233998141395180,69a1ffeff9b29eb0bb16c5f756747736ccf481e4a1723e5bf97a5da884674c7c,"[13, 14, 9, 15, 14, 9, 7, 10, 12, 11, 8, 12, 12, 12, 9, 16, 16, 12, 13, 8, 9, 10, 13, 7, 13, 14, 11, 7, 7, 19, 9, 12, 11, 9, 11, 14, 13, 15, 16, 11, 15, 15, 12, 5, 8, 14, 12, 8, 10, 12, 16, 13, 13, 12, 10, 14, 14, 10, 12, 11, 11, 9, 11, 13, 13, 6, 14, 12, 15, 10, 11, 12, 5, 8, 14, 10, 14, 15, 16, 16, 19, 13, 16, 10, 10, 9, 12, 11, 14, 16, 14, 14, 13, 10, 11, 16, 12, 18, 20, 15, 14, 12, 17, 9, 14, 13, 10, 18, 9, 18, 18, 12, 8, 17, 14, 12, 14, 12, 12, 15]",True,0.3,identical_active_pool,"0.6,0.4",,,0.996,2,True,False,False,1.0,500,700,0.2,1475,1413,62,0.9579661017,59.1862562499,87299.7279686695,65689.7279686695,61.78324697,0.9139645243,0.8360137738,28525.1416666667,14965.7333333333,0.0,1317.4,109.2389294404,0.0689264693,0.1347032349,0.0080461929,0.044629652,0.0126778155,0.0004660186,0.0,2398015847.1201305,1697109.5874877074,473527514.857911,335122.0911945584,0.0060205484,0.0192557063,1475,0,0.0,62,46,0,16,0.0420338983,0.0311864407,0.0,16,0.0108474576,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p996\DMDCA_share0p6_0p4\seed4\placement_trace_Alabama_mdca_seed4.json,DMDCA,"0.6,0.4",0p6_0p4
mdca,Alabama,120,12.0,9.0,4,17437551054791642339,4574233998141395180,69a1ffeff9b29eb0bb16c5f756747736ccf481e4a1723e5bf97a5da884674c7c,"[13, 14, 9, 15, 14, 9, 7, 10, 12, 11, 8, 12, 12, 12, 9, 16, 16, 12, 13, 8, 9, 10, 13, 7, 13, 14, 11, 7, 7, 19, 9, 12, 11, 9, 11, 14, 13, 15, 16, 11, 15, 15, 12, 5, 8, 14, 12, 8, 10, 12, 16, 13, 13, 12, 10, 14, 14, 10, 12, 11, 11, 9, 11, 13, 13, 6, 14, 12, 15, 10, 11, 12, 5, 8, 14, 10, 14, 15, 16, 16, 19, 13, 16, 10, 10, 9, 12, 11, 14, 16, 14, 14, 13, 10, 11, 16, 12, 18, 20, 15, 14, 12, 17, 9, 14, 13, 10, 18, 9, 18, 18, 12, 8, 17, 14, 12, 14, 12, 12, 15]",True,0.3,identical_active_pool,"0.7,0.3",,,0.996,2,True,False,False,1.0,500,700,0.2,1475,1413,62,0.9579661017,59.3718989436,87573.5509417651,65968.5509417652,61.9770353445,0.934405452,0.8386683765,28063.3777777778,11410.0666666667,0.2,1022.4,83.2851581509,0.0684543495,0.1334891033,0.0080437334,0.0444183,0.012401978,0.0008285396,0.0,2257000655.4833927,1597311.1503774896,353080278.2357186,249879.8855171399,0.0108644225,0.0348473769,1475,0,0.0,62,49,0,13,0.0420338983,0.033220339,0.0,13,0.0088135593,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p996\DMDCA_share0p7_0p3\seed4\placement_trace_Alabama_mdca_seed4.json,DMDCA,"0.7,0.3",0p7_0p3
mdca,Alabama,120,12.0,9.0,5,5608125887345209314,10056931585136477576,25f8a5d2d4c20d874e49b75b37a195c3860a66093ec7d7471633ff76f7b46ab6,"[17, 9, 20, 8, 17, 11, 10, 8, 10, 8, 3, 14, 14, 7, 14, 12, 14, 9, 8, 19, 11, 22, 11, 8, 14, 16, 11, 14, 14, 15, 15, 13, 8, 10, 13, 14, 11, 15, 11, 13, 8, 14, 7, 9, 20, 14, 12, 11, 22, 13, 11, 11, 11, 8, 15, 12, 10, 14, 13, 19, 16, 15, 13, 9, 16, 13, 12, 8, 15, 9, 13, 11, 13, 11, 13, 13, 10, 8, 19, 12, 8, 12, 10, 13, 15, 15, 17, 10, 9, 6, 13, 15, 7, 13, 21, 8, 9, 7, 13, 13, 11, 11, 14, 13, 9, 9, 17, 8, 12, 6, 9, 9, 18, 10, 7, 9, 9, 14, 9, 10]",False,,,,,,0.996,2,False,False,False,1.0,500,700,0.2,1442,1352,90,0.9375866852,56.6253834386,81653.8029184719,61772.8029184719,60.3948246438,0.7492344122,0.8537634262,25270.9083333333,43334.4,0.0,2147.2,316.3094890511,0.0622234984,0.1260401351,0.0080080782,0.0468524262,0.0073629939,0.0,0.0,1677086409.4315023,1240448.5276860225,0.0,0.0,0.0,0.0,1442,0,0.0,90,82,0,8,0.0624133148,0.0568654646,0.0,8,0.0055478502,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p996\MDCA\seed5\placement_trace_Alabama_mdca_seed5.json,MDCA,none,none
mdca,Alabama,120,12.0,9.0,5,5608125887345209314,6041356402655296302,25f8a5d2d4c20d874e49b75b37a195c3860a66093ec7d7471633ff76f7b46ab6,"[17, 9, 20, 8, 17, 11, 10, 8, 10, 8, 3, 14, 14, 7, 14, 12, 14, 9, 8, 19, 11, 22, 11, 8, 14, 16, 11, 14, 14, 15, 15, 13, 8, 10, 13, 14, 11, 15, 11, 13, 8, 14, 7, 9, 20, 14, 12, 11, 22, 13, 11, 11, 11, 8, 15, 12, 10, 14, 13, 19, 16, 15, 13, 9, 16, 13, 12, 8, 15, 9, 13, 11, 13, 11, 13, 13, 10, 8, 19, 12, 8, 12, 10, 13, 15, 15, 17, 10, 9, 6, 13, 15, 7, 13, 21, 8, 9, 7, 13, 13, 11, 11, 14, 13, 9, 9, 17, 8, 12, 6, 9, 9, 18, 10, 7, 9, 9, 14, 9, 10]",True,0.3,identical_active_pool,"0.5,0.5",,,0.996,2,True,False,False,1.0,500,700,0.2,1442,1395,47,0.96740638,55.3190991631,79770.140993134,59015.140993134,57.1828967693,0.6825073318,0.829047228,29542.075,54865.4,0.5333333333,2147.2,400.4773722628,0.0670854689,0.1291791229,0.0080162689,0.0433073952,0.0121778596,5.906764524e-19,0.0,2447143122.442084,1754224.4605319598,578661982.9575132,414811.4573172138,8.209907018e-18,5.318923233e-17,1442,0,0.0,47,33,0,14,0.03259362,0.0228848821,0.0,14,0.0097087379,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p996\DMDCA_share0p5_0p5\seed5\placement_trace_Alabama_mdca_seed5.json,DMDCA,"0.5,0.5",0p5_0p5
mdca,Alabama,120,12.0,9.0,5,5608125887345209314,6041356402655296302,25f8a5d2d4c20d874e49b75b37a195c3860a66093ec7d7471633ff76f7b46ab6,"[17, 9, 20, 8, 17, 11, 10, 8, 10, 8, 3, 14, 14, 7, 14, 12, 14, 9, 8, 19, 11, 22, 11, 8, 14, 16, 11, 14, 14, 15, 15, 13, 8, 10, 13, 14, 11, 15, 11, 13, 8, 14, 7, 9, 20, 14, 12, 11, 22, 13, 11, 11, 11, 8, 15, 12, 10, 14, 13, 19, 16, 15, 13, 9, 16, 13, 12, 8, 15, 9, 13, 11, 13, 11, 13, 13, 10, 8, 19, 12, 8, 12, 10, 13, 15, 15, 17, 10, 9, 6, 13, 15, 7, 13, 21, 8, 9, 7, 13, 13, 11, 11, 14, 13, 9, 9, 17, 8, 12, 6, 9, 9, 18, 10, 7, 9, 9, 14, 9, 10]",True,0.3,identical_active_pool,"0.6,0.4",,,0.996,2,True,False,False,1.0,500,700,0.2,1442,1399,43,0.9701803051,55.7399681519,80377.0340750673,59501.0340750673,57.4532052002,0.6825073318,0.8306238296,29269.625,54865.4,0.3333333333,2147.2,400.4773722628,0.0665393031,0.1277251737,0.0080210371,0.0429936419,0.0119477224,0.0004665524,0.0,2301855053.140492,1645357.4361261558,464451657.8348682,331988.3186811067,0.0063203339,0.0195336298,1442,0,0.0,43,31,0,12,0.0298196949,0.0214979196,0.0,12,0.0083217753,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p996\DMDCA_share0p6_0p4\seed5\placement_trace_Alabama_mdca_seed5.json,DMDCA,"0.6,0.4",0p6_0p4
mdca,Alabama,120,12.0,9.0,5,5608125887345209314,6041356402655296302,25f8a5d2d4c20d874e49b75b37a195c3860a66093ec7d7471633ff76f7b46ab6,"[17, 9, 20, 8, 17, 11, 10, 8, 10, 8, 3, 14, 14, 7, 14, 12, 14, 9, 8, 19, 11, 22, 11, 8, 14, 16, 11, 14, 14, 15, 15, 13, 8, 10, 13, 14, 11, 15, 11, 13, 8, 14, 7, 9, 20, 14, 12, 11, 22, 13, 11, 11, 11, 8, 15, 12, 10, 14, 13, 19, 16, 15, 13, 9, 16, 13, 12, 8, 15, 9, 13, 11, 13, 11, 13, 13, 10, 8, 19, 12, 8, 12, 10, 13, 15, 15, 17, 10, 9, 6, 13, 15, 7, 13, 21, 8, 9, 7, 13, 13, 11, 11, 14, 13, 9, 9, 17, 8, 12, 6, 9, 9, 18, 10, 7, 9, 9, 14, 9, 10]",True,0.3,identical_active_pool,"0.7,0.3",,,0.996,2,True,False,False,1.0,500,700,0.2,1442,1397,45,0.9687933426,55.6152744126,80197.2257030227,59370.2257030227,57.4067471031,0.6825073318,0.8328183603,28890.3916666667,54865.4,0.0,2147.2,400.4773722628,0.0662054626,0.1277230362,0.008023632,0.0430134497,0.0115831006,0.0008273724,0.0,2152895895.6629486,1541085.1078474936,347524429.1569595,248764.8025461413,0.0113309442,0.0349608347,1442,0,0.0,45,33,0,12,0.0312066574,0.0228848821,0.0,12,0.0083217753,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p996\DMDCA_share0p7_0p3\seed5\placement_trace_Alabama_mdca_seed5.json,DMDCA,"0.7,0.3",0p7_0p3
mdca,Alabama,120,12.0,9.0,1,10394030818635337927,14880128096359974019,fc9965c07e365791a2078e972ca9d51d2397b2d4003d615815392b9ad724a918,"[17, 14, 14, 14, 14, 16, 9, 16, 9, 6, 20, 8, 9, 10, 20, 7, 7, 15, 10, 15, 12, 8, 15, 7, 9, 12, 10, 7, 11, 12, 9, 5, 19, 12, 19, 7, 18, 16, 13, 11, 16, 11, 8, 15, 15, 8, 12, 15, 5, 12, 11, 16, 14, 8, 16, 16, 13, 15, 10, 10, 6, 19, 18, 15, 12, 15, 13, 12, 13, 12, 11, 8, 8, 19, 11, 11, 9, 14, 12, 14, 14, 14, 18, 11, 9, 13, 8, 14, 13, 8, 7, 14, 6, 18, 17, 16, 14, 10, 21, 9, 8, 14, 15, 13, 7, 16, 9, 5, 13, 13, 13, 11, 7, 5, 11, 10, 6, 11, 10, 11]",False,,,,,,0.998,2,False,False,False,1.0,500,700,0.2,1442,1280,162,0.8876560333,54.6215898098,78764.3325056674,59003.3325056674,61.5346347701,0.8623147646,0.8754352455,21791.3083333333,24086.6,0.2,1768.0,175.8145985401,0.0619563266,0.1267000307,0.0080052748,0.0469256681,0.0070253837,0.0,0.0,1540642144.2663176,1203626.6752080605,0.0,0.0,0.0,0.0,1381,61,0.0423023578,101,89,0,12,0.0700416089,0.0617198336,0.0,12,0.0083217753,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\MDCA\seed1\placement_trace_Alabama_mdca_seed1.json,MDCA,none,none
mdca,Alabama,120,12.0,9.0,1,10394030818635337927,1274429512653363058,fc9965c07e365791a2078e972ca9d51d2397b2d4003d615815392b9ad724a918,"[17, 14, 14, 14, 14, 16, 9, 16, 9, 6, 20, 8, 9, 10, 20, 7, 7, 15, 10, 15, 12, 8, 15, 7, 9, 12, 10, 7, 11, 12, 9, 5, 19, 12, 19, 7, 18, 16, 13, 11, 16, 11, 8, 15, 15, 8, 12, 15, 5, 12, 11, 16, 14, 8, 16, 16, 13, 15, 10, 10, 6, 19, 18, 15, 12, 15, 13, 12, 13, 12, 11, 8, 8, 19, 11, 11, 9, 14, 12, 14, 14, 14, 18, 11, 9, 13, 8, 14, 13, 8, 7, 14, 6, 18, 17, 16, 14, 10, 21, 9, 8, 14, 15, 13, 7, 16, 9, 5, 13, 13, 13, 11, 7, 5, 11, 10, 6, 11, 10, 11]",True,0.3,identical_active_pool,"0.5,0.5",,,0.998,2,True,False,False,1.0,500,700,0.2,1442,1340,102,0.9292649098,55.7226043819,80351.9955187363,59002.9955187363,59.9641757603,0.8888782185,0.8667082493,23318.0055555556,19439.6,0.0,1362.4,141.8948905109,0.0676352954,0.1336080894,0.0080218106,0.0441189491,0.0118356067,5.80938179e-19,0.0,2280700316.806527,1702015.1617959158,544694843.3055313,406488.6890339786,7.614462588e-18,5.311983296e-17,1421,21,0.0145631068,81,67,0,14,0.0561719834,0.0464632455,0.0,14,0.0097087379,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p5_0p5\seed1\placement_trace_Alabama_mdca_seed1.json,DMDCA,"0.5,0.5",0p5_0p5
mdca,Alabama,120,12.0,9.0,1,10394030818635337927,1274429512653363058,fc9965c07e365791a2078e972ca9d51d2397b2d4003d615815392b9ad724a918,"[17, 14, 14, 14, 14, 16, 9, 16, 9, 6, 20, 8, 9, 10, 20, 7, 7, 15, 10, 15, 12, 8, 15, 7, 9, 12, 10, 7, 11, 12, 9, 5, 19, 12, 19, 7, 18, 16, 13, 11, 16, 11, 8, 15, 15, 8, 12, 15, 5, 12, 11, 16, 14, 8, 16, 16, 13, 15, 10, 10, 6, 19, 18, 15, 12, 15, 13, 12, 13, 12, 11, 8, 8, 19, 11, 11, 9, 14, 12, 14, 14, 14, 18, 11, 9, 13, 8, 14, 13, 8, 7, 14, 6, 18, 17, 16, 14, 10, 21, 9, 8, 14, 15, 13, 7, 16, 9, 5, 13, 13, 13, 11, 7, 5, 11, 10, 6, 11, 10, 11]",True,0.3,identical_active_pool,"0.6,0.4",,,0.998,2,True,False,False,1.0,500,700,0.2,1442,1342,100,0.9306518724,56.0168193238,80776.2534649696,59380.2534649696,60.1909489307,0.85346028,0.8643960068,23722.5083333333,25635.6,0.0,1631.6,187.1211678832,0.066783085,0.1328341459,0.0080196769,0.0437798002,0.0113334892,0.0004761024,0.0,2116565794.7933383,1577172.7233929494,424536760.86339194,316346.3195703368,0.0063368693,0.0200462197,1421,21,0.0145631068,79,62,3,14,0.0547850208,0.0429958391,0.0020804438,14,0.0097087379,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p6_0p4\seed1\placement_trace_Alabama_mdca_seed1.json,DMDCA,"0.6,0.4",0p6_0p4
mdca,Alabama,120,12.0,9.0,1,10394030818635337927,1274429512653363058,fc9965c07e365791a2078e972ca9d51d2397b2d4003d615815392b9ad724a918,"[17, 14, 14, 14, 14, 16, 9, 16, 9, 6, 20, 8, 9, 10, 20, 7, 7, 15, 10, 15, 12, 8, 15, 7, 9, 12, 10, 7, 11, 12, 9, 5, 19, 12, 19, 7, 18, 16, 13, 11, 16, 11, 8, 15, 15, 8, 12, 15, 5, 12, 11, 16, 14, 8, 16, 16, 13, 15, 10, 10, 6, 19, 18, 15, 12, 15, 13, 12, 13, 12, 11, 8, 8, 19, 11, 11, 9, 14, 12, 14, 14, 14, 18, 11, 9, 13, 8, 14, 13, 8, 7, 14, 6, 18, 17, 16, 14, 10, 21, 9, 8, 14, 15, 13, 7, 16, 9, 5, 13, 13, 13, 11, 7, 5, 11, 10, 6, 11, 10, 11]",True,0.3,identical_active_pool,"0.7,0.3",,,0.998,2,True,False,False,1.0,500,700,0.2,1442,1336,106,0.9264909847,55.4356718625,79938.2388257679,58703.2388257679,59.8340110971,0.878956699,0.8658444432,23469.1194444445,21175.2666666667,0.0,1412.6666666667,154.5639902676,0.0664264287,0.1334990941,0.0080228402,0.0435767165,0.0111789693,0.0008418237,0.0,2012107171.4462414,1506068.24210048,323751221.9448143,242328.7589407293,0.011269394,0.0348377894,1421,21,0.0145631068,85,68,1,16,0.0589459085,0.0471567268,0.0006934813,16,0.0110957004,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p7_0p3\seed1\placement_trace_Alabama_mdca_seed1.json,DMDCA,"0.7,0.3",0p7_0p3
mdca,Alabama,120,12.0,9.0,2,16757585547385223833,16121394405342853155,e9b970547369bfe3c6268c5de4c9eb2d59b601ca027c81068239a49ab5109db1,"[9, 10, 9, 11, 11, 16, 11, 4, 6, 15, 14, 11, 12, 14, 11, 10, 11, 12, 12, 17, 12, 14, 8, 9, 13, 12, 10, 10, 10, 15, 14, 11, 14, 14, 13, 12, 10, 16, 10, 12, 11, 17, 11, 15, 15, 14, 10, 7, 14, 12, 9, 14, 13, 13, 17, 8, 12, 12, 7, 13, 15, 7, 12, 12, 9, 7, 6, 8, 13, 13, 13, 13, 17, 14, 11, 9, 9, 12, 14, 13, 10, 17, 12, 16, 11, 17, 16, 6, 9, 8, 11, 12, 13, 11, 11, 14, 12, 20, 9, 11, 11, 15, 10, 9, 19, 13, 12, 9, 9, 12, 21, 14, 18, 10, 17, 12, 12, 9, 11, 12]",False,,,,,,0.998,2,False,False,False,1.0,500,700,0.2,1437,1293,144,0.8997912317,56.5941128343,81325.7401429346,61109.7401429346,62.8969374655,0.8707293476,0.8523898752,25326.65,22180.0,0.0,1352.0,161.897810219,0.0603971552,0.1217268583,0.0080112569,0.0452148129,0.0071710854,0.0,0.0,1595267819.661607,1233772.4823368965,0.0,0.0,0.0,0.0,1388,49,0.034098817,95,85,0,10,0.0661099513,0.059151009,0.0,10,0.0069589422,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\MDCA\seed2\placement_trace_Alabama_mdca_seed2.json,MDCA,none,none
mdca,Alabama,120,12.0,9.0,2,16757585547385223833,1988428424119012433,e9b970547369bfe3c6268c5de4c9eb2d59b601ca027c81068239a49ab5109db1,"[9, 10, 9, 11, 11, 16, 11, 4, 6, 15, 14, 11, 12, 14, 11, 10, 11, 12, 12, 17, 12, 14, 8, 9, 13, 12, 10, 10, 10, 15, 14, 11, 14, 14, 13, 12, 10, 16, 10, 12, 11, 17, 11, 15, 15, 14, 10, 7, 14, 12, 9, 14, 13, 13, 17, 8, 12, 12, 7, 13, 15, 7, 12, 12, 9, 7, 6, 8, 13, 13, 13, 13, 17, 14, 11, 9, 9, 12, 14, 13, 10, 17, 12, 16, 11, 17, 16, 6, 9, 8, 11, 12, 13, 11, 11, 14, 12, 20, 9, 11, 11, 15, 10, 9, 19, 13, 12, 9, 9, 12, 21, 14, 18, 10, 17, 12, 12, 9, 11, 12]",True,0.3,identical_active_pool,"0.5,0.5",,,0.998,2,True,False,False,1.0,500,700,0.2,1437,1326,111,0.9227557411,55.3077347517,79477.2148382643,58332.2148382643,59.9375677513,0.8267532357,0.8375286556,27876.5083333333,29725.3333333333,0.2666666667,1514.0,216.9732360097,0.0660244703,0.1296571189,0.0080280994,0.0421009063,0.0122897944,6.089847497e-19,0.0,2279253478.6572323,1718894.0261366758,545659996.4835001,411508.292973982,7.854320125e-18,4.993516554e-17,1422,15,0.0104384134,96,77,0,19,0.0668058455,0.0535838553,0.0,19,0.0132219903,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p5_0p5\seed2\placement_trace_Alabama_mdca_seed2.json,DMDCA,"0.5,0.5",0p5_0p5
