region,fixed_reliability,seed,method,share,share_tag,domain_count,domain_failure_prob,total_accepted,expected_target_satisfaction_ratio,expected_reliability,expected_reliability_loss
Alabama,0.999,3,MDCA,none,none,6,0.03,926,0.9074992447082512,0.978465090285101,0.020940844959895
Alabama,0.999,3,MDCA,none,none,6,0.05,926,0.8499178625978665,0.963731426437948,0.035674508807048
Alabama,0.999,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1113,1.0,0.9993596439499506,0.0
Alabama,0.999,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1113,0.9661566415231452,0.9931134992016724,0.0062461447482781
Alabama,0.999,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1113,0.9013764244367196,0.9801208644098346,0.0192387795401159
Alabama,0.999,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1113,0.8403172717458443,0.9664712451783204,0.0328883987716301
Alabama,0.999,4,MDCA,none,none,6,0.0,916,1.0,0.999375484286968,6.661338147750939e-16
Alabama,0.999,4,MDCA,none,none,6,0.01,916,0.9688237870979572,0.9923296528385877,0.0070458314483811
Alabama,0.999,4,MDCA,none,none,6,0.03,916,0.9089228656705686,0.9777705664253348,0.0216049178616339
Alabama,0.999,4,MDCA,none,none,6,0.05,916,0.8521719904646557,0.9626020674564548,0.0367734168305138
Alabama,0.999,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1117,1.0,0.9993719129147351,-7.771561172376097e-16
Alabama,0.999,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1117,0.9651107728551188,0.9935889041007606,0.0057830088139738
Alabama,0.999,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1117,0.8984174089443792,0.9814834142236416,0.0178884986910929
Alabama,0.999,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1117,0.8356697835720686,0.9686671692551768,0.0307047436595577
Alabama,0.999,5,MDCA,none,none,6,0.0,909,1.0,0.9993854210433708,-6.661338147750939e-16
Alabama,0.999,5,MDCA,none,none,6,0.01,909,0.9671690028713372,0.99321213229786,0.0061732887455103
Alabama,0.999,5,MDCA,none,none,6,0.03,909,0.9042570670657918,0.9803506429126166,0.0190347781307536
Alabama,0.999,5,MDCA,none,none,6,0.05,909,0.8448687095193892,0.9668122565254024,0.0325731645179678
Arizona,0.9,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1433,1.0,0.9330279930092356,-4.440892098500626e-16
Arizona,0.9,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1433,0.973747036539779,0.9181418983396809,0.0148860946695542
Arizona,0.9,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1433,0.9228864849313938,0.8885602468687271,0.0444677461405079
Arizona,0.9,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1433,0.8741598602472955,0.859248293459159,0.0737796995500761
Arizona,0.9,1,MDCA,none,none,6,0.0,1440,1.0,0.9332521552406268,-1.4432899320127037e-15
Arizona,0.9,1,MDCA,none,none,6,0.01,1440,0.9737570778091746,0.9171522334447636,0.0160999217958619
Arizona,0.9,1,MDCA,none,none,6,0.03,1440,0.9229505675502416,0.8852782864569143,0.0479738687837111
Arizona,0.9,1,MDCA,none,none,6,0.05,1440,0.8743180496093745,0.8538503429674997,0.0794018122731257
Arizona,0.9,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1493,1.0,0.9336661326271288,-9.992007221626409e-16
Arizona,0.9,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1493,0.973600066529343,0.9185746572261426,0.0150914754009852
Arizona,0.9,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1493,0.9224790862045952,0.8885938176008141,0.0450723150263137
Arizona,0.9,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1493,0.873533858726138,0.8588991460340614,0.0747669865930664
Arizona,0.9,2,MDCA,none,none,6,0.0,1503,1.0,0.9334391033859863,-5.551115123125784e-16
Arizona,0.9,2,MDCA,none,none,6,0.01,1503,0.9740951566131796,0.9173957203501644,0.0160433830358215
Arizona,0.9,2,MDCA,none,none,6,0.03,1503,0.923876443033507,0.8856441445779962,0.0477949588079896
Arizona,0.9,2,MDCA,none,none,6,0.05,1503,0.8757223670263634,0.8543490368278569,0.079090066558129
Arizona,0.9,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1470,1.0,0.9318767935083184,-3.3306690738754696e-16
Arizona,0.9,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1470,0.9740619775407492,0.9167467266951356,0.0151300668131826
Arizona,0.9,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1470,0.9237580659533527,0.8867069243928674,0.0451698691154508
Arizona,0.9,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1470,0.8754971787946427,0.8569750414430634,0.0749017520652548
Arizona,0.9,3,MDCA,none,none,6,0.0,1471,1.0,0.9325975356556836,-1.6653345369377348e-15
Arizona,0.9,3,MDCA,none,none,6,0.01,1471,0.9744366649014328,0.9169494559406852,0.0156480797149966
Arizona,0.9,3,MDCA,none,none,6,0.03,1471,0.9248607383112384,0.8859588236255966,0.0466387120300852
Arizona,0.9,3,MDCA,none,none,6,0.05,1471,0.8772975995071375,0.8553854000017421,0.0772121356539398
Arizona,0.9,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1408,1.0,0.9328711174642604,5.551115123125784e-16
Arizona,0.9,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1408,0.9740794720995002,0.9179713602987716,0.0148997571654896
Arizona,0.9,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1408,0.92380757483621,0.8883701791092008,0.0445009383550603
Arizona,0.9,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1408,0.8755748847656248,0.8590484896122,0.073822627852061
Arizona,0.9,4,MDCA,none,none,6,0.0,1413,1.0,0.933193451404318,-2.220446049250313e-16
Arizona,0.9,4,MDCA,none,none,6,0.01,1413,0.9746329236158598,0.9170452032902636,0.0161482481140542
Arizona,0.9,4,MDCA,none,none,6,0.03,1413,0.925429295727452,0.8851029635807905,0.0480904878235273
Arizona,0.9,4,MDCA,none,none,6,0.05,1413,0.8782117065861643,0.8536418553924967,0.0795515960118211
Arizona,0.9,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1414,1.0,0.9320641863380784,-2.220446049250313e-16
Arizona,0.9,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1414,0.9738929675026212,0.9169296023091436,0.0151345840289346
Arizona,0.9,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1414,0.92332524195083,0.8868779941490377,0.0451861921890406
Arizona,0.9,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1414,0.8748907371154523,0.857132039201899,0.0749321471361793
Arizona,0.9,5,MDCA,none,none,6,0.0,1416,1.0,0.9325569907736564,-3.3306690738754696e-16
Arizona,0.9,5,MDCA,none,none,6,0.01,1416,0.9743985892653306,0.9166549128323128,0.0159020779413431
Arizona,0.9,5,MDCA,none,none,6,0.03,1416,0.9247727462661948,0.8851702847389568,0.0473867060346993
Arizona,0.9,5,MDCA,none,none,6,0.05,1416,0.8771917190589686,0.8541222366762024,0.0784347540974537
Arizona,0.95,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1414,1.0,0.9754325737156576,-5.551115123125784e-16
Arizona,0.95,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1414,0.9713178353589252,0.963134373032613,0.0122982006830439
Arizona,0.95,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1414,0.9159659967235362,0.9383926829738308,0.0370398907418261
Arizona,0.95,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1414,0.8632128306223483,0.9134844640375656,0.0619481096780912
Arizona,0.95,1,MDCA,none,none,6,0.0,1421,1.0,0.974131386907194,-7.771561172376097e-16
Arizona,0.95,1,MDCA,none,none,6,0.01,1421,0.9714735296233128,0.9604034466834496,0.0137279402237434
Arizona,0.95,1,MDCA,none,none,6,0.03,1421,0.916424724203034,0.9329461675625718,0.0411852193446213
Arizona,0.95,1,MDCA,none,none,6,0.05,1421,0.863963007653061,0.905510769167434,0.068620617739759
Arizona,0.95,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1432,1.0,0.9752544922278882,-2.4424906541753444e-15
Arizona,0.95,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1432,0.9706907536252168,0.9630465622087344,0.0122079300191514
Arizona,0.95,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1432,0.9141652929282053,0.9384558844009282,0.0367986078269575
Arizona,0.95,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1432,0.8603424915982888,0.9136607205045244,0.0615937717233614
Arizona,0.95,2,MDCA,none,none,6,0.0,1436,1.0,0.9734572792853592,-2.664535259100376e-15
Arizona,0.95,2,MDCA,none,none,6,0.01,1436,0.9708814611562748,0.9598806342390622,0.0135766450462943
Arizona,0.95,2,MDCA,none,none,6,0.03,1436,0.9147176982487596,0.9327105794291644,0.040746699856192
Arizona,0.95,2,MDCA,none,none,6,0.05,1436,0.8612310856001917,0.905541264408014,0.0679160148773425
Arizona,0.95,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1364,1.0,0.975784847629714,3.3306690738754696e-16
Arizona,0.95,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1364,0.9706775589709112,0.9637099992778057,0.0120748483519087
Arizona,0.95,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1364,0.9141219615232165,0.9393720462971656,0.0364128013325486
Arizona,0.95,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1364,0.8602635365079727,0.9148119355876748,0.0609729120420393
Arizona,0.95,3,MDCA,none,none,6,0.0,1366,1.0,0.9741992958831348,0.0
Arizona,0.95,3,MDCA,none,none,6,0.01,1366,0.970879510328198,0.9607795979209216,0.013419697962213
Arizona,0.95,3,MDCA,none,none,6,0.03,1366,0.9147128083973288,0.9338947524371978,0.040304543445937
Arizona,0.95,3,MDCA,none,none,6,0.05,1366,0.861223930259425,0.9069744890096876,0.0672248068734472
Arizona,0.95,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1384,1.0,0.9757796480475136,1.4432899320127037e-15
Arizona,0.95,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1384,0.971168109124435,0.9638987288052168,0.0118809192422981
Arizona,0.95,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1384,0.9155317151486428,0.939940761662022,0.035838886385493
Arizona,0.95,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1384,0.8625132502935334,0.9157506121452654,0.0600290359022496
Arizona,0.95,4,MDCA,none,none,6,0.0,1391,1.0,0.9741136348502392,1.1102230246251563e-15
Arizona,0.95,4,MDCA,none,none,6,0.01,1391,0.9711836418933928,0.9606714916451043,0.0134421432051358
Arizona,0.95,4,MDCA,none,none,6,0.03,1391,0.9155682021104676,0.9337522041897774,0.0403614306604628
Arizona,0.95,4,MDCA,none,none,6,0.05,1391,0.8625597630863585,0.9068103542898286,0.0673032805604116
Arizona,0.95,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1385,1.0,0.9755905707882192,1.1102230246251563e-16
Arizona,0.95,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1385,0.9711306290415964,0.9634366689127438,0.0121539018754754
Arizona,0.95,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1385,0.9154153229023958,0.9389690725824874,0.0366214982057319
Arizona,0.95,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1385,0.862314238842509,0.9143156268401088,0.0612749439481106
Arizona,0.95,5,MDCA,none,none,6,0.0,1388,1.0,0.973599974839496,3.3306690738754696e-16
Arizona,0.95,5,MDCA,none,none,6,0.01,1388,0.9717678155027528,0.9597978096435168,0.0138021651959796
Arizona,0.95,5,MDCA,none,none,6,0.03,1388,0.9172699133722688,0.9322065349291364,0.0413934399103599
Arizona,0.95,5,MDCA,none,none,6,0.05,1388,0.8653108021996573,0.9046550166280296,0.0689449582114668
Arizona,0.99,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1415,1.0,0.99405293374385,0.0
Arizona,0.99,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1415,0.9667008536439944,0.9855291098360264,0.0085238239078236
Arizona,0.99,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1415,0.9028856125261538,0.9679447498842386,0.0261081838596114
Arizona,0.99,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1415,0.8426394400618371,0.949676706455769,0.0443762272880811
Arizona,0.99,1,MDCA,none,none,6,0.0,1423,1.0,0.9940837983121582,-3.3306690738754696e-16
Arizona,0.99,1,MDCA,none,none,6,0.01,1423,0.9670125075360207,0.9844964427952853,0.0095873555168727
Arizona,0.99,1,MDCA,none,none,6,0.03,1423,0.9037925488695584,0.9648813555071832,0.0292024428049746
Arizona,0.99,1,MDCA,none,none,6,0.05,1423,0.8441048840258256,0.9447092490051568,0.0493745493070011
Arizona,0.99,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1406,1.0,0.9940942495325352,-1.7763568394002505e-15
Arizona,0.99,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1406,0.9668641108328192,0.985614793842396,0.0084794556901375
Arizona,0.99,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1406,0.9033488950076644,0.9681147135689192,0.0259795359636141
Arizona,0.99,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1406,0.8433700371621617,0.9499253160988406,0.0441689334336928
Arizona,0.99,2,MDCA,none,none,6,0.0,1408,1.0,0.9941267909209208,-1.887379141862766e-15
Arizona,0.99,2,MDCA,none,none,6,0.01,1408,0.967766307114656,0.9846864361050716,0.0094403548158473
Arizona,0.99,2,MDCA,none,none,6,0.03,1408,0.9059035319136672,0.9653672927386664,0.0287594981822526
Arizona,0.99,2,MDCA,none,none,6,0.05,1408,0.8473861185635654,0.9454929339708196,0.0486338569500994
Arizona,0.99,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1442,1.0,0.9940090179473422,1.1102230246251563e-15
Arizona,0.99,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1442,0.9679455201081408,0.9844007851401402,0.0096082328072031
Arizona,0.99,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1442,0.9064302028794252,0.9647730768346006,0.0292359411127427
Arizona,0.99,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1442,0.8482454145609397,0.9446259240400294,0.0493830939073138
Arizona,0.99,3,MDCA,none,none,6,0.0,1450,1.0,0.9940195424813352,1.2212453270876722e-15
Arizona,0.99,3,MDCA,none,none,6,0.01,1450,0.9684506699494762,0.9840466658802892,0.0099728766010471
Arizona,0.99,3,MDCA,none,none,6,0.03,1450,0.9078751521222488,0.9637121994596436,0.0303073430216926
Arizona,0.99,3,MDCA,none,none,6,0.05,1450,0.8505403683189652,0.942888903808992,0.0511306386723444
Arizona,0.99,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1425,1.0,0.9941349932157416,2.220446049250313e-16
Arizona,0.99,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1425,0.9682600903357448,0.9851413329506286,0.0089936602651132
Arizona,0.99,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1425,0.9072955651145072,0.9666995468275996,0.0274354463881423
Arizona,0.99,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1425,0.8495634047916663,0.9476810266096792,0.0464539666060627
Arizona,0.99,4,MDCA,none,none,6,0.0,1431,1.0,0.9941610738524658,3.3306690738754696e-16
Arizona,0.99,4,MDCA,none,none,6,0.01,1431,0.9685498992408306,0.984146049715982,0.0100150241364842
Arizona,0.99,4,MDCA,none,none,6,0.03,1431,0.9081313857618528,0.963743179383376,0.03041789446909
Arizona,0.99,4,MDCA,none,none,6,0.05,1431,0.8509028951345212,0.9428710764771704,0.0512899973752958
Arizona,0.99,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1379,1.0,0.9940617488071056,1.2212453270876722e-15
Arizona,0.99,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1379,0.9678659312932792,0.985107504530316,0.0089542442767908
Arizona,0.99,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1379,0.9061406422191852,0.9667388836901896,0.0273228651169173
Arizona,0.99,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1379,0.8476855999932019,0.9477849180614548,0.046276830745652
Arizona,0.99,5,MDCA,none,none,6,0.0,1382,1.0,0.9940844809519505,1.1102230246251563e-15
Arizona,0.99,5,MDCA,none,none,6,0.01,1382,0.968788907366731,0.9839470294216776,0.0101374515302739
Arizona,0.99,5,MDCA,none,none,6,0.03,1382,0.9087745974894628,0.963319508812094,0.0307649721398575
Arizona,0.99,5,MDCA,none,none,6,0.05,1382,0.8518604669636397,0.9422481486395408,0.0518363323124106
Arizona,0.996,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1406,1.0,0.9978442829157876,-2.220446049250313e-16
Arizona,0.996,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1406,0.964138113284844,0.991169159940298,0.0066751229754894
Arizona,0.996,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1406,0.89565301024007,0.9771844816295424,0.0206598012862451
Arizona,0.996,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1406,0.831307856630067,0.9623777938220178,0.0354664890937695
Arizona,0.996,1,MDCA,none,none,6,0.0,1408,1.0,0.9978438091167204,-2.220446049250313e-16
Arizona,0.996,1,MDCA,none,none,6,0.01,1408,0.9647068486019768,0.9896351703511608,0.0082086387655595
Arizona,0.996,1,MDCA,none,none,6,0.03,1408,0.8973086709481581,0.972694212609307,0.0251495965074133
Arizona,0.996,1,MDCA,none,none,6,0.05,1408,0.8339847831920277,0.9550788172855152,0.0427649918312051
Arizona,0.996,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1407,1.0,0.9978189950275322,1.9984014443252818e-15
Arizona,0.996,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1407,0.9653497124087144,0.9902960872594584,0.0075229077680759
Arizona,0.996,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1407,0.8990355254026078,0.9747105804708764,0.0231084145566579
Arizona,0.996,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1407,0.8365481150164354,0.9584281414751292,0.0393908535524051
Arizona,0.996,2,MDCA,none,none,6,0.0,1410,1.0,0.9978225300803564,1.887379141862766e-15
Arizona,0.996,2,MDCA,none,none,6,0.01,1410,0.965850939572598,0.9894753772523042,0.008347152828054
Arizona,0.996,2,MDCA,none,none,6,0.03,1410,0.9005018811842742,0.9722819757005312,0.0255405543798271
Arizona,0.996,2,MDCA,none,none,6,0.05,1410,0.8389296755651596,0.9544473468271868,0.0433751832531713
Arizona,0.996,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1464,1.0,0.9979215113802484,1.5543122344752194e-15
Arizona,0.996,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1464,0.9653065036831164,0.9907403624845822,0.0071811488956677
Arizona,0.996,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1464,0.8989926954757561,0.9757927451352624,0.0221287662449874
Arizona,0.996,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1464,0.8366087269787399,0.9600880111447244,0.0378335002355254
Arizona,0.996,3,MDCA,none,none,6,0.0,1466,1.0,0.9979214966186372,1.5543122344752194e-15
Arizona,0.996,3,MDCA,none,none,6,0.01,1466,0.965610033658858,0.9897364773872904,0.0081850192313482
Arizona,0.996,3,MDCA,none,none,6,0.03,1466,0.8998423769209373,0.9728749043111732,0.0250465923074657
Arizona,0.996,3,MDCA,none,none,6,0.05,1466,0.837928479344304,0.9553802563680251,0.0425412402506135
Arizona,0.996,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1463,1.0,0.9978679941228592,5.551115123125784e-16
Arizona,0.996,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1463,0.9647941516528874,0.9909749624827188,0.0068930316401408
Arizona,0.996,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1463,0.8974801994000309,0.9765835832384938,0.0212844108843659
Arizona,0.996,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1463,0.834131742288961,0.9614080424929934,0.0364599516298663
Arizona,0.996,4,MDCA,none,none,6,0.0,1471,1.0,0.997873197605648,4.440892098500626e-16
Arizona,0.996,4,MDCA,none,none,6,0.01,1471,0.9649272229588574,0.990031488876828,0.0078417087288202
Arizona,0.996,4,MDCA,none,none,6,0.03,1471,0.8979165018700143,0.9738120775201214,0.0240611200855269
Arizona,0.996,4,MDCA,none,none,6,0.05,1471,0.8349139462844153,0.9569003391385794,0.0409728584670689
Arizona,0.996,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1401,1.0,0.9978960924551372,-3.4416913763379853e-15
Arizona,0.996,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1401,0.965103011480203,0.990451444437509,0.0074446480176246
Arizona,0.996,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1401,0.898357935108126,0.9750193724293827,0.0228767200257509
Arizona,0.996,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1401,0.8355162473791041,0.958884904655774,0.0390111877993596
Arizona,0.996,5,MDCA,none,none,6,0.0,1404,1.0,0.9978984944638308,-3.3306690738754696e-15
Arizona,0.996,5,MDCA,none,none,6,0.01,1404,0.965400909989788,0.9898389331862432,0.0080595612775841
Arizona,0.996,5,MDCA,none,none,6,0.03,1404,0.8992183214292918,0.9732324593351828,0.0246660351286447
Arizona,0.996,5,MDCA,none,none,6,0.05,1404,0.836896621071492,0.9559966262649336,0.0419018681988938
Arizona,0.998,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1319,1.0,0.998838361975757,-8.881784197001252e-16
Arizona,0.998,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1319,0.96406285517566,0.9924090046710792,0.006429357304677
Arizona,0.998,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1319,0.8954651407610185,0.9789636158874298,0.0198747460883264
Arizona,0.998,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1319,0.8310527129454127,0.9647516978226,0.0340866641531562
Arizona,0.998,1,MDCA,none,none,6,0.0,1295,1.0,0.9988402293261224,-6.661338147750939e-16
Arizona,0.998,1,MDCA,none,none,6,0.01,1295,0.9650413497569766,0.9916564962676478,0.0071837330584738
Arizona,0.998,1,MDCA,none,none,6,0.03,1295,0.8982354368305524,0.9767312917692916,0.0221089375568301
Arizona,0.998,1,MDCA,none,none,6,0.05,1295,0.8354071612572391,0.9610824427575092,0.0377577865686123
Arizona,0.998,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1406,1.0,0.9988197550001284,-1.1102230246251563e-16
Arizona,0.998,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1406,0.9646216122588864,0.9922750008352936,0.0065447541648349
Arizona,0.998,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1406,0.897059992995893,0.9785955622516224,0.0202241927485061
Arizona,0.998,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1406,0.8335804151182428,0.9641472841676992,0.0346724708324293
Arizona,0.998,2,MDCA,none,none,6,0.0,1371,1.0,0.9988237701635804,2.220446049250313e-16
Arizona,0.998,2,MDCA,none,none,6,0.01,1371,0.9656367956804374,0.9908128689568004,0.0080109012067802
Arizona,0.998,2,MDCA,none,none,6,0.03,1371,0.8999333037663891,0.9743180377313064,0.0245057324322741
Arizona,0.998,2,MDCA,none,none,6,0.05,1371,0.8380960024617069,0.9572102207970822,0.0416135493664984
Arizona,0.998,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1425,1.0,0.9988422517475106,-3.3306690738754696e-16
Arizona,0.998,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1425,0.9645886221631584,0.9923569721083964,0.0064852796391138
Arizona,0.998,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1425,0.8969626547762104,0.9787800881943224,0.020062163553188
Arizona,0.998,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1425,0.8334206291666668,0.964414246253224,0.0344280054942861
Arizona,0.998,3,MDCA,none,none,6,0.0,1388,1.0,0.9988523776693438,-3.3306690738754696e-16
Arizona,0.998,3,MDCA,none,none,6,0.01,1388,0.9647407532581408,0.991613740474528,0.0072386371948154
Arizona,0.998,3,MDCA,none,none,6,0.03,1388,0.8974247918924864,0.9766068734712762,0.0222455041980672
Arizona,0.998,3,MDCA,none,none,6,0.05,1388,0.8341979347419844,0.96091041583465,0.0379419618346935
Arizona,0.998,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1358,1.0,0.9988089522705462,3.3306690738754696e-16
Arizona,0.998,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1358,0.9646956832990956,0.992204932573302,0.0066040196972445
Arizona,0.998,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1358,0.897220044371714,0.9784227528953744,0.0203861993751721
Arizona,0.998,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1358,0.8337525967875544,0.9638926982929762,0.0349162539775703
Arizona,0.998,4,MDCA,none,none,6,0.0,1331,1.0,0.9988139028141224,3.3306690738754696e-16
Arizona,0.998,4,MDCA,none,none,6,0.01,1331,0.9648991493857936,0.9913948359183672,0.0074190668957555
Arizona,0.998,4,MDCA,none,none,6,0.03,1331,0.8978224462205402,0.976020048839091,0.0227938539750318
Arizona,0.998,4,MDCA,none,none,6,0.05,1331,0.8347409486640681,0.9599487853164478,0.038865117497675
Arizona,0.998,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1390,1.0,0.9988325682616502,1.1102230246251563e-16
Arizona,0.998,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1390,0.9640053509327288,0.9926321358147348,0.0062004324469154
Arizona,0.998,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1390,0.8952881467863281,0.9796154390148928,0.0192171292467575
Arizona,0.998,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1390,0.8307520972684352,0.9657958219426612,0.0330367463189892
Arizona,0.998,5,MDCA,none,none,6,0.0,1350,1.0,0.9988412797816344,0.0
Arizona,0.998,5,MDCA,none,none,6,0.01,1350,0.964743947392793,0.9917031129116998,0.0071381668699345
Arizona,0.998,5,MDCA,none,none,6,0.03,1350,0.8973725793632281,0.97686808859376,0.0219731911878743
Arizona,0.998,5,MDCA,none,none,6,0.05,1350,0.8340184735069439,0.9613076279441845,0.0375336518374498
Arizona,0.999,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1154,1.0,0.9993637831266574,1.1102230246251563e-16
Arizona,0.999,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1154,0.963387977159784,0.994205911257546,0.0051578718691115
Arizona,0.999,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1154,0.8935573019976075,0.983261167397922,0.0161026157287353
Arizona,0.999,1,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1154,0.8280587812906193,0.9714876471786056,0.0278761359480518
Arizona,0.999,1,MDCA,none,none,6,0.0,934,1.0,0.99937761744406,3.3306690738754696e-16
Arizona,0.999,1,MDCA,none,none,6,0.01,934,0.9656175827549774,0.9931984208249818,0.0061791966190786
