region,fixed_reliability,method,share,share_tag,domain_count,domain_failure_prob,total_accepted_mean,total_accepted_std,total_accepted_count,expected_target_satisfaction_ratio_mean,expected_target_satisfaction_ratio_std,expected_target_satisfaction_ratio_count,expected_reliability_mean,expected_reliability_std,expected_reliability_count,expected_reliability_loss_mean,expected_reliability_loss_std,expected_reliability_loss_count,total_accepted_ci95,expected_target_satisfaction_ratio_ci95,expected_reliability_ci95,expected_reliability_loss_ci95
Arizona,0.95,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1395.8,26.966646065093048,5,0.9150400578451994,0.0008438050856151237,5,0.9390260895832869,0.0006492110367143542,5,0.03654233689851142,0.0004558297970295155,5,23.63730746087633,0.0007396277682286251,0.0005690585638558718,0.00039955243363254536
Arizona,0.95,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1395.8,26.966646065093048,5,0.8617292695729304,0.0013443673951565134,5,0.9144046718230279,0.0009199991938489874,5,0.06116375465877042,0.0007308382329554979,5,23.63730746087633,0.0011783899778633037,0.0008064148487829775,0.0006406079560221724
Arizona,0.95,MDCA,none,none,6,0.0,1400.4,27.915945264310892,5,1.0,0.0,5,0.9739003143530847,0.0003445192337654057,5,-3.996802888650565e-16,1.4360124338090884e-15,5,24.469404896727667,0.0,0.0003019844230921814,1.2587203960645593e-15
Arizona,0.95,MDCA,none,none,6,0.01,1400.4,27.915945264310892,5,0.9712371917007863,0.0003856050438287271,5,0.9603065960264109,0.0004490452878666438,5,0.013593718326673221,0.0001695694670301803,5,24.469404896727667,0.00033799772346335843,0.0003936055491491454,0.00014863419123365389
Arizona,0.95,MDCA,none,none,6,0.03,1400.4,27.915945264310892,5,0.9157386692663717,0.0011112168195994258,5,0.9331020477095695,0.0007124909488321615,5,0.0407982666435146,0.0004850801521220337,5,24.469404896727667,0.000974024487775257,0.0006245258524172765,0.000425191500314875
Arizona,0.95,MDCA,none,none,6,0.05,1400.4,27.915945264310892,5,0.8628577177597387,0.0017778680901359145,5,0.9058983787005987,0.0009764007738053003,5,0.06800193565248543,0.0007699820660821056,5,24.469404896727667,0.001558370090592074,0.0008558530133767192,0.000674919038556405
Arizona,0.99,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1413.4,23.415806627148275,5,1.0,0.0,5,0.9940705886493149,4.7139620835469883e-05,5,1.5543122344752188e-16,1.2049884247047457e-15,5,20.524859463587074,0.0,4.1319699475705014e-05,1.0562189236581577e-15
Arizona,0.99,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1413.4,23.415806627148275,5,0.9675273012427956,0.0006981035629860656,5,0.9851587052599016,0.0004802558081050914,5,0.00891188338941364,0.0004557873106470462,5,20.524859463587074,0.0006119147526913017,0.000420962776336734,0.0003995151926763349
Arizona,0.99,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1413.4,23.415806627148275,5,0.9052201835493872,0.001972976320918187,5,0.9668541941611096,0.0013366452962431414,5,0.027216394488205557,0.0013129963923700573,5,20.524859463587074,0.0017293899952556563,0.0011716212597283752,0.0011508920815201625
Arizona,0.99,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1413.4,23.415806627148275,5,0.8463007793139614,0.0030959132031071687,5,0.9479387782531546,0.002123195643099711,5,0.046131810396160475,0.0020994414742022873,5,20.524859463587074,0.0027136875708379886,0.001861063036700914,0.0018402415896306848
Arizona,0.99,MDCA,none,none,6,0.0,1418.8,25.547994050414204,5,1.0,0.0,5,0.9940951373037661,5.316551437837305e-05,5,8.881784197001248e-17,1.2716779685529958e-15,5,22.393804143110653,0.0,4.660162804984357e-05,1.1146748862039486e-15
Arizona,0.99,MDCA,none,none,6,0.01,1418.8,25.547994050414204,5,0.9681136582415428,0.0007233654269164754,5,0.9842645247836611,0.00031388583735616734,5,0.00983061252010504,0.00029994663546094736,5,22.393804143110653,0.0006340577527261059,0.00027513306724508634,0.00026291481807310676
Arizona,0.99,MDCA,none,none,6,0.03,1418.8,25.547994050414204,5,0.9068954432313581,0.0020390221711632287,5,0.9642047071801926,0.0008730128939640619,5,0.02989043012357346,0.0008615672267890736,5,22.393804143110653,0.0017872817354812535,0.0007652295410459052,0.0007551969714242482
