section,experiment,region,x_name,x_value,method,algo,acceptance_ratio_mean,acceptance_ratio_std,acceptance_ratio_count,avg_cost_per_accepted_mean,avg_cost_per_accepted_std,avg_cost_per_accepted_count,p95_e2e_delay_accepted_mean,p95_e2e_delay_accepted_std,p95_e2e_delay_accepted_count,qos_rejection_ratio_mean,qos_rejection_ratio_std,qos_rejection_ratio_count,avg_e2e_delay_accepted_mean,avg_e2e_delay_accepted_std,avg_e2e_delay_accepted_count,final_utilization_mean,final_utilization_std,final_utilization_count,total_arrivals_mean,total_arrivals_std,total_arrivals_count,total_accepted_mean,total_accepted_std,total_accepted_count,acceptance_ratio_ci95,avg_cost_per_accepted_ci95,p95_e2e_delay_accepted_ci95,qos_rejection_ratio_ci95,avg_e2e_delay_accepted_ci95,final_utilization_ci95,total_arrivals_ci95,total_accepted_ci95
split_enabled,reliability,Arizona,fixed_reliability,0.998,MDCA,mdca,0.94990674414,0.004250092356304504,5,49.61207679836,0.9860101673269487,5,0.1251082905,0.00359849840934563,5,0.007746228220000001,0.001407272050614576,5,0.06355944468,0.0010158729468827787,5,0.43352060204000004,0.05459064342752587,5,1418.0,35.90264614203248,5,1347.0,36.14553914385564,5,0.0037253702043848575,0.8642760181744077,0.003154222927606904,0.0012335283394598088,0.000890451898567307,0.04785080873864478,31.470056879516434,31.68296198274398
split_enabled,reliability,Arizona,fixed_reliability,0.999,DMDCA,mdca,0.78523432902,0.01151240247761597,5,45.329339972499994,1.9843955904428154,5,0.1345948762,0.0035996805624225188,5,0.009994630760000001,0.003436397137214556,5,0.06662982166,0.001199526553705473,5,0.37523265906000003,0.05909365799161497,5,1441.4,35.99722211504662,5,1131.8,30.979025162196436,5,0.010091065693520234,1.739399426316539,0.003155259130465679,0.003012134897826988,0.0010514313826413839,0.051797875032882905,31.55295637495797,27.154312806624286
split_enabled,reliability,Arizona,fixed_reliability,0.999,MDCA,mdca,0.6393302768,0.013789759505595939,5,40.43357869506,2.4778270915023657,5,0.11750029278,0.005164144775073926,5,0.00430749538,0.001875589856787687,5,0.05645908696,0.001482749992703246,5,0.31407168622000003,0.05137191337058568,5,1441.4,35.99722211504662,5,921.6,33.004545141540746,5,0.012087257141971473,2.171911206731233,0.004526572474984539,0.0016440269957330544,0.0012996876727101358,0.04502946744889709,31.55295637495797,28.929759349154647
unsplit,length,Alabama,fixed_sfc_len,1.0,DTSP,dtsp,1.0,0.0,5,8.711991124019999,0.3671189095883937,5,0.0527722794,0.0016229759296430765,5,0.0,0.0,5,0.02406286262,0.00035003617326941663,5,0.32728901634,0.0478026217929796,5,2391.4,38.017101415021116,5,2391.4,38.017101415021116,5,0.0,0.32179391236477706,0.0014226011257749112,0.0,0.00030682023378160965,0.04190084543807158,33.323458644024335,33.323458644024335
unsplit,length,Alabama,fixed_sfc_len,1.0,HSPA,hspa,1.0,0.0,5,8.74078743992,0.37060084019263634,5,0.0527722794,0.0016229759296430765,5,0.0,0.0,5,0.02406286262,0.00035003617326941663,5,0.32728901634,0.0478026217929796,5,2391.4,38.017101415021116,5,2391.4,38.017101415021116,5,0.0,0.32484595910619424,0.0014226011257749112,0.0,0.00030682023378160965,0.04190084543807158,33.323458644024335,33.323458644024335
unsplit,length,Alabama,fixed_sfc_len,1.0,MDCA,mdca,1.0,0.0,5,8.76719399276,0.3685551177024849,5,0.0527722794,0.0016229759296430765,5,0.0,0.0,5,0.02406286262,0.00035003617326941663,5,0.32728901634,0.0478026217929796,5,2391.4,38.017101415021116,5,2391.4,38.017101415021116,5,0.0,0.32305280428217137,0.0014226011257749112,0.0,0.00030682023378160965,0.04190084543807158,33.323458644024335,33.323458644024335
unsplit,length,Alabama,fixed_sfc_len,1.0,Random,random,1.0,0.0,5,13.09474131092,0.4619903854717594,5,0.0527722794,0.0016229759296430765,5,0.0,0.0,5,0.02406286262,0.00035003617326941663,5,0.32728901634,0.0478026217929796,5,2391.4,38.017101415021116,5,2391.4,38.017101415021116,5,0.0,0.40495242749154464,0.0014226011257749112,0.0,0.00030682023378160965,0.04190084543807158,33.323458644024335,33.323458644024335
unsplit,length,Alabama,fixed_sfc_len,2.0,DTSP,dtsp,0.99907775866,0.0006878936197545042,5,27.15836242922,0.4936609390463591,5,0.0838552305,0.00039880274451417283,5,0.00092224134,0.0006878936197545032,5,0.04384391897999999,0.00038280830120861686,5,0.75391481076,0.08274189365616914,5,2378.2,50.874355032766736,5,2376.0,50.472764933179555,5,0.0006029653428633096,0.43271289167726334,0.0003495660181680913,0.0006029653428633088,0.00033554627047064343,0.0725264675304831,44.59333833657218,44.24132909395919
unsplit,length,Alabama,fixed_sfc_len,2.0,HSPA,hspa,0.99924568478,0.0003466124308587805,5,28.2004891613,0.45720885088050883,5,0.08322304856,0.0005207277828304195,5,0.00075431522,0.0003466124308587431,5,0.04333030424,0.0004296858735996749,5,0.78016349686,0.0897570257087837,5,2378.2,50.874355032766736,5,2376.4,50.49059318328518,5,0.0003038191912406981,0.40076122762948585,0.0004564380263111738,0.0003038191912406654,0.00037663627435738004,0.07867550188967033,44.59333833657218,44.25695624418836
unsplit,length,Alabama,fixed_sfc_len,2.0,MDCA,mdca,0.9993271180000001,0.00037560429175330986,5,24.61625367496,0.5252076013695195,5,0.08272863978,0.0007272266582436981,5,0.000672882,0.00037560429175324925,5,0.04300475612,0.0004221373506672991,5,0.70123923918,0.07804869093263868,5,2378.2,50.874355032766736,5,2376.6,50.875337836716135,5,0.00032923167776841727,0.460364760393048,0.0006374422712101033,0.00032923167776836414,0.00037001970227802883,0.0684126939642586,44.59333833657218,44.59419980221644
unsplit,length,Alabama,fixed_sfc_len,2.0,Random,random,0.98993560474,0.003680877664444935,5,34.12209920812,0.66052058663154,5,0.08366097718000001,0.0009331620923663438,5,0.00092224134,0.0006878936197545032,5,0.043844206600000005,0.0003007190836270551,5,0.8348692679599999,0.08701977476877296,5,2378.2,50.874355032766736,5,2354.2,47.25145500405249,5,0.0032264315284273376,0.5789718214404955,0.0008179526380423762,0.0006029653428633088,0.0002635918987436434,0.07627619565372136,44.59333833657218,41.417726446534914
unsplit,length,Alabama,fixed_sfc_len,3.0,DTSP,dtsp,0.81252273188,0.0038219356710925624,5,45.39433482252,1.3236510235916428,5,0.11118697822000001,0.0027000885979950743,5,0.0038035519599999997,0.0008601278363173977,5,0.0649463253,0.00038876668556002577,5,0.9587132433600001,0.010782669738876356,5,2409.6,67.88077783879615,5,1957.8,53.490186015754325,5,0.003350074322748145,1.1602312775573316,0.002366732006952522,0.0007539352900474413,0.00034076902462940533,0.009451426745902516,59.500125176338905,46.88621528765144
unsplit,length,Alabama,fixed_sfc_len,3.0,HSPA,hspa,0.7672757302,0.012429253909474178,5,49.450700128120005,1.556916205686333,5,0.11064275352,0.0026320722038887905,5,0.0038029390600000006,0.0011012619885769706,5,0.064277225,0.0005457372950400273,5,0.9645268760200001,0.007696679351532563,5,2409.6,67.88077783879615,5,1848.6,50.505445250982575,5,0.010894721407266196,1.3646972247047886,0.0023071130088765444,0.0009652986936579235,0.000478359830310013,0.006746436906569958,59.500125176338905,44.26997465551566
unsplit,length,Alabama,fixed_sfc_len,3.0,MDCA,mdca,0.8963115703,0.007286128226470661,5,41.0775908507,1.1698056340560234,5,0.1095055694,0.002002779092324343,5,0.00438590652,0.001096124743637665,5,0.06438618574,0.0005470749473926796,5,0.9549913590999999,0.00938621752755872,5,2409.6,67.88077783879615,5,2159.4,45.703391559051724,5,0.0063865729788100045,1.0253798479389122,0.0017555132761862028,0.0009607956999285929,0.00047953233429360394,0.008227382413742748,59.500125176338905,40.06078900870526
unsplit,length,Alabama,fixed_sfc_len,3.0,Random,random,0.6898773799200001,0.008979225586064872,5,55.31481456554,1.3547131081455193,5,0.11261817662,0.0022107573299849277,5,0.0038813921,0.0010220338453615983,5,0.06595607712,0.0005644581949782506,5,0.94036039388,0.010126557373448048,5,2409.6,67.88077783879615,5,1662.0,35.89568219159512,5,0.007870638247932604,1.1874583951307747,0.0019378142392680751,0.0008958521641853443,0.0004947694226158538,0.008876318900711971,59.500125176338905,31.46395270782104
unsplit,length,Alabama,fixed_sfc_len,4.0,DTSP,dtsp,0.61434139144,0.016929843355222095,5,63.057187383080006,1.3966683056777658,5,0.1381373383,0.0013885301367615361,5,0.011290864619999999,0.002127557983768054,5,0.08549196049999999,0.0007444792146869948,5,0.9595535897999999,0.012433693391489333,5,2428.0,26.532998322843202,5,1491.6,43.50057470884725,5,0.01483966199155429,1.2242337472178562,0.0012171003276455026,0.0018648867968888829,0.0006525648036953057,0.01089861278482594,23.257198455532,38.1299349068419
unsplit,length,Alabama,fixed_sfc_len,4.0,HSPA,hspa,0.54959526358,0.023203158010075612,5,71.93940155422,1.1375005669164275,5,0.13904900520000002,0.001213879055918299,5,0.00964416644,0.0015225602160571033,5,0.08453290748,0.0005028830584971354,5,0.9672136121199999,0.007124476055787188,5,2428.0,26.532998322843202,5,1334.4,57.907685154908414,5,0.020338464732453546,0.9970632080913147,0.0010640119055146614,0.0013345828720326563,0.00044079643578477835,0.006244878603805416,23.257198455532,50.75832400700401
unsplit,length,Alabama,fixed_sfc_len,4.0,MDCA,mdca,0.72007958804,0.017088460351336272,5,55.36854672708,0.8109753871177162,5,0.13848583594,0.0016305233204344054,5,0.01384268636,0.0007143040917444006,5,0.08748953794,0.0005481369363732044,5,0.9603634755,0.008471720497287363,5,2428.0,26.532998322843202,5,1748.4,48.023952357131115,5,0.014978695918747953,0.7108512687203729,0.0014292167054888807,0.0006261151422527166,0.00048046320867791315,0.007425790423978643,23.257198455532,42.09485023135252
unsplit,length,Alabama,fixed_sfc_len,4.0,Random,random,0.49361985036,0.010689781729814083,5,80.11241014577999,1.923461263778826,5,0.1405768944,0.0022017919518892023,5,0.008982995300000001,0.0010322347463584266,5,0.08722353534,0.00047270411048990423,5,0.9483352762599999,0.004781209866846777,5,2428.0,26.532998322843202,5,1198.4,22.77718156401267,5,0.009370006816099835,1.6859881340556666,0.0019299557388805914,0.0009047936481451206,0.0004143434215252069,0.004190915228569148,23.257198455532,19.965079914691024
unsplit,length,Alabama,fixed_sfc_len,5.0,DTSP,dtsp,0.49744155412,0.013529745116859563,5,80.451164235,2.4957988407584746,5,0.16275949794,0.003393779885783695,5,0.02009862736,0.003918297328072547,5,0.10510831734,0.00126141040101327,5,0.9609027604,0.005558092061427128,5,2420.8,50.24639290536192,5,1204.0,32.687918257362305,5,0.011859344481421176,2.18766413951164,0.002974779229911255,0.0034345390391973957,0.001105674966442849,0.004871882496424774,44.04290526293654,28.65222364843608
unsplit,length,Alabama,fixed_sfc_len,5.0,HSPA,hspa,0.42984402736,0.01834788675956578,5,93.4793562998,2.593327958019576,5,0.16342801976000002,0.002716793280415854,5,0.0167374535,0.0023781411533298088,5,0.10366776324,0.001117248417668819,5,0.9706826093600001,0.00788834904835572,5,2420.8,50.24639290536192,5,1040.6,49.992999509931416,5,0.01608263183884011,2.273152180016337,0.0023813743066832026,0.0020845326293425994,0.00097931141658733,0.006914442803328712,44.04290526293654,43.820796158901565
unsplit,length,Alabama,fixed_sfc_len,5.0,MDCA,mdca,0.59905183874,0.011961833646337083,5,69.43256140698,1.8459868709934317,5,0.16538516084,0.00302686579723615,5,0.02831546552,0.0021923831331999077,5,0.10933712712000002,0.0013108707762904172,5,0.9688117220800001,0.007271202969833237,5,2420.8,50.24639290536192,5,1450.2,42.091566851330185,5,0.010485009482151527,1.6180788346124715,0.002653164851104537,0.001921708545675116,0.0011490288968772906,0.006373490414548225,44.04290526293654,36.894885065548024
unsplit,length,Alabama,fixed_sfc_len,5.0,Random,random,0.38464329386,0.008496588467030781,5,104.8215155883,2.4954766357134055,5,0.16498635928,0.0023237988292295056,5,0.016750996679999998,0.00211167010144813,5,0.10703794927999999,0.0011831388298170918,5,0.94361560418,0.008306119155365586,5,2420.8,50.24639290536192,5,931.0,21.50581316760657,5,0.0074475881605356505,2.18738171433732,0.002036899482091107,0.0018509604540136227,0.0010370669093139042,0.007280634447759349,44.04290526293654,18.85067638043792
unsplit,length,Alabama,fixed_sfc_len,6.0,DTSP,dtsp,0.40611476236,0.014565030430647365,5,97.48352125118001,3.6165556184594525,5,0.18779092908,0.00373945828355351,5,0.03272804044,0.001482514237454343,5,0.12425338848,0.0013808676562727157,5,0.9611940001800001,0.004910260267511996,5,2403.4,63.057909892415545,5,975.4,17.41551032844,5,0.012766812069813973,3.1700507692553783,0.00327777970505173,0.0012994810241231968,0.0012103838673637895,0.004304032892186264,55.27269503109106,15.265367863238678
unsplit,length,Alabama,fixed_sfc_len,6.0,HSPA,hspa,0.34816020286000005,0.003801992211895709,5,116.36128843624002,4.246747878101001,5,0.18836489304,0.0025008254165121875,5,0.026891838499999998,0.003227636826339453,5,0.12219978872,0.000932597062341971,5,0.9633265447199999,0.0068982070952562655,5,2403.4,63.057909892415545,5,836.6,14.380542409798041,5,0.003332593110003647,3.722438639984836,0.0021920701274227464,0.0028291484173476665,0.0008174573673891964,0.006046545115242835,55.27269503109106,12.605101189597805
unsplit,length,Alabama,fixed_sfc_len,6.0,MDCA,mdca,0.4904592288,0.005464045463417995,5,84.08538508006,3.4247131480600657,5,0.19301936666,0.003539600178093324,5,0.04611907348,0.0032286891522649796,5,0.1316525996,0.0008383375283641513,5,0.9694722277800001,0.005072711879596124,5,2403.4,63.057909892415545,5,1178.6,24.835458522040607,5,0.004789447018633974,3.0018934297798463,0.003102596351663717,0.00283007082169082,0.0007348352429924689,0.004446428008474683,55.27269503109106,21.769239215002425
unsplit,length,Alabama,fixed_sfc_len,6.0,Random,random,0.29545417702,0.01155171715835759,5,130.39635891088,4.762061221920721,5,0.19146210688,0.003993473266116692,5,0.02731811644,0.0023527212546012133,5,0.12677980548,0.001142162358642459,5,0.9350596517199999,0.010225995606387648,5,2403.4,63.057909892415545,5,709.6,15.208550226763895,5,0.010125526530591804,4.174130701250333,0.003500433654231092,0.0020622511056995856,0.0010011494487042847,0.008963480354890809,55.27269503109106,13.330882041335451
