section,experiment,region,x_name,x_value,method,algo,acceptance_ratio_mean,acceptance_ratio_std,acceptance_ratio_count,avg_cost_per_accepted_mean,avg_cost_per_accepted_std,avg_cost_per_accepted_count,total_cost_resource_mean,total_cost_resource_std,total_cost_resource_count,p95_e2e_delay_accepted_mean,p95_e2e_delay_accepted_std,p95_e2e_delay_accepted_count,qos_rejection_ratio_mean,qos_rejection_ratio_std,qos_rejection_ratio_count,avg_e2e_delay_accepted_mean,avg_e2e_delay_accepted_std,avg_e2e_delay_accepted_count,final_utilization_mean,final_utilization_std,final_utilization_count,avg_utilization_over_time_mean,avg_utilization_over_time_std,avg_utilization_over_time_count,avg_transmitted_bits_per_accepted_mean,avg_transmitted_bits_per_accepted_std,avg_transmitted_bits_per_accepted_count,avg_split_transmitted_bits_per_accepted_mean,avg_split_transmitted_bits_per_accepted_std,avg_split_transmitted_bits_per_accepted_count,avg_split_overhead_ratio_accepted_mean,avg_split_overhead_ratio_accepted_std,avg_split_overhead_ratio_accepted_count,total_arrivals_mean,total_arrivals_std,total_arrivals_count,total_accepted_mean,total_accepted_std,total_accepted_count,acceptance_ratio_ci95,avg_cost_per_accepted_ci95,total_cost_resource_ci95,p95_e2e_delay_accepted_ci95,qos_rejection_ratio_ci95,avg_e2e_delay_accepted_ci95,final_utilization_ci95,avg_utilization_over_time_ci95,avg_transmitted_bits_per_accepted_ci95,avg_split_transmitted_bits_per_accepted_ci95,avg_split_overhead_ratio_accepted_ci95,total_arrivals_ci95,total_accepted_ci95
split_enabled,length,Arizona,fixed_sfc_len,1.0,PVFP-FDRL,pvfp_fdrl,0.9999165275399999,0.0001866500948091359,5,12.30502759408,0.4842060450852688,5,22282.807804578923,1330.9401812597694,5,0.05466248212,0.0012833299446915576,5,8.347246e-05,0.0001866500948091321,5,0.025443065119999997,0.0001263777496175933,5,0.14451973222,0.01949259609365607,5,0.12911713602,0.0034896038612385037,5,110691.86075340191,5177.389187022137,5,110691.86075340191,5177.389187022137,5,2.6281478196e-18,1.339139032240536e-19,5,2391.4,27.78128866701472,5,2391.2,27.743467699622602,5,0.0001636060216000033,0.4244253117153797,1166.6205059588324,0.0011248882936054163,0.00016360602159999998,0.00011077498168344758,0.017086013809957834,0.0030587726477238147,4538.181713916317,4538.181713916317,1.1738071157059433e-19,24.351373185099856,24.318221645506934
split_enabled,length,Arizona,fixed_sfc_len,2.0,DMDCA,mdca,0.9987395326799999,0.0006736396173308383,5,17.31579110106,0.26350036862957776,5,25258.585623844578,943.8784573105935,5,0.08829030355999999,0.0017329124677537928,5,0.00126046732,0.0006736396173308522,5,0.04789757418,0.0004819576006664245,5,0.31256546794,0.01784372273093174,5,0.27982445986000004,0.008302731339289741,5,905295.729902417,15111.087655831374,5,250026.3909279278,7873.543523264455,5,5.5607538316e-18,3.6085352187224126e-19,5,2388.0,26.019223662515376,5,2385.0,27.156951228000494,5,0.0005904711588619703,0.23096825664997966,827.3459460732951,0.001518964750166122,0.0005904711588619825,0.00042245446328622666,0.015640712583224452,0.007277664896039334,13245.452331259583,6901.465188394426,3.163020578920031e-19,22.80685510981293,23.804117290922555
split_enabled,length,Arizona,fixed_sfc_len,2.0,MDCA,mdca,0.99915995886,0.0005988525095301677,5,18.534044102979998,0.25699317941416727,5,28360.693382490717,943.476025684472,5,0.08353044952,0.0009991619725741622,5,0.00084004114,0.0005988525095301872,5,0.04430250314,0.0003926456821107204,5,0.33966217315999997,0.017070788413073877,5,0.30386546104,0.009429708743663131,5,619803.5131466871,8125.54814121104,5,0.0,0.0,5,0.0,0.0,5,2388.0,26.019223662515376,5,2386.0,26.72077843177482,5,0.0005249173685638719,0.22526445381816002,826.9931992001522,0.000875804083753774,0.000524917368563889,0.0003441691150183668,0.014963205781890388,0.00826550414547112,7122.356975292419,0.0,0.0,22.80685510981293,23.421794978182216
split_enabled,length,Arizona,fixed_sfc_len,2.0,PVFP-FDRL,pvfp_fdrl,0.99900474842,0.0004671492112327364,5,27.53057440468,1.0455095311923992,5,49911.6957893064,2441.2322653686438,5,0.08862808261999999,0.0023615107329058643,5,0.0009952515799999998,0.00046714921123270346,5,0.047858487979999996,0.0006411156302459319,5,0.32308349524,0.027145614726570056,5,0.2863018325,0.008269400222857007,5,994488.5351243919,4531.193443539444,5,265392.8389814312,2119.3918886944566,5,5.7534682918000006e-18,5.768099337579046e-19,5,2407.2,16.99117417955574,5,2404.8,16.238842323269182,5,0.0004094743376451083,0.9164295100850954,2139.8344273381963,0.002069955423122162,0.00040947433764507943,0.0005619626272216693,0.023794180409294964,0.007248448884332389,3971.766171110576,1857.7288989603294,5.055961990160915e-19,14.893420829346132,14.233972881806357
split_enabled,length,Arizona,fixed_sfc_len,3.0,DMDCA,mdca,0.9933618255000001,0.0015767592584240626,5,31.486224656119997,0.6587953930790096,5,49826.84252350912,2463.1063321174843,5,0.11779183054,0.0019613554265641925,5,0.006638174500000001,0.0015767592584240684,5,0.07013784358,0.000398220922625888,5,0.46171194438,0.02959361650913445,5,0.44374777694,0.01863361978565049,5,1727769.8296774435,22440.89063303775,5,375198.8473177133,9901.05759314136,5,6.8162142994e-18,2.4401139750758203e-19,5,2409.0,56.625965775428504,5,2393.0,55.89275444992847,5,0.0013820904273074378,0.5774596226178371,2159.0078922145485,0.0017192038322395673,0.001382090427307443,0.0003490560287972345,0.025939948580077983,0.016333087878979025,19670.307916995393,8678.659628342577,2.1388542026777703e-19,49.63484743605041,48.99215937269961
split_enabled,length,Arizona,fixed_sfc_len,3.0,MDCA,mdca,0.99500709378,0.0006329419754919336,5,34.30448519436,0.7012611437844578,5,57038.92985930372,2771.1663863035287,5,0.11093030129999999,0.0015396361229957716,5,0.00499290622,0.0006329419754919578,5,0.06495500700000001,0.00023293795674430304,5,0.50707427588,0.035579566710148544,5,0.48554944408,0.01908932828902114,5,1290088.0069359303,6103.8331966615415,5,0.0,0.0,5,0.0,0.0,5,2409.0,56.625965775428504,5,2397.0,57.805709060610944,5,0.0005547981029410839,0.6146824942926702,2429.0344353609557,0.0013495505644000466,0.0005547981029411052,0.00020417912148150554,0.03118686527136123,0.01673253399403192,5350.245692813579,0.0,0.0,49.63484743605041,50.66893801926381
split_enabled,length,Arizona,fixed_sfc_len,3.0,PVFP-FDRL,pvfp_fdrl,0.9942428016800001,0.0011490835459791711,5,41.77994145762,1.4067981393729627,5,75307.51220615662,3481.1613612225833,5,0.11664772593999999,0.0009202688218322537,5,0.005757198319999999,0.0011490835459791824,5,0.0703437011,0.00024481536700660046,5,0.48490731458,0.024129962507741118,5,0.44495433124000006,0.015838989714056395,5,1851759.0950869569,6783.301270835913,5,403696.9299598529,4872.238174162246,5,6.9170012526e-18,2.85421986831466e-19,5,2437.0,55.05905920009898,5,2423.0,56.48008498577172,5,0.001007216136889285,1.2331129379412018,3051.372470181043,0.0008066511881307002,0.001007216136889295,0.00021459013060482057,0.02115084469303753,0.013883486616655621,5945.825719352326,4270.705057918526,2.5018340221265745e-19,48.261393266253755,49.50697728603512
split_enabled,length,Arizona,fixed_sfc_len,4.0,DMDCA,mdca,0.9812351898399999,0.003422560515501708,5,47.0783370732,1.114936648164415,5,74958.43433099131,4025.9565210941714,5,0.14265057472,0.002063942948119281,5,0.01876481016,0.00342256051550172,5,0.09132284294000001,0.0004409054985004199,5,0.6006039572599999,0.04851740304065737,5,0.58823030018,0.022495396289386658,5,2518397.493910425,18690.489455513558,5,475661.47432704066,14255.915003019898,5,7.5487848038e-18,5.23871246299425e-19,5,2364.8,49.91192242340503,5,2320.4,48.17987131572687,5,0.003000006564149268,0.9772850612733479,3528.906482605052,0.0018091257596010053,0.0030000065641492784,0.00038647070918974516,0.042527378825940626,0.019718084231275117,16382.936342466368,12495.86045105895,4.591933935277554e-19,43.749728959160436,42.23151922438974
split_enabled,length,Arizona,fixed_sfc_len,4.0,MDCA,mdca,0.985968557,0.0023094204304815644,5,51.799562116000004,1.4818830533570413,5,86922.37094179774,5136.744425763878,5,0.1357641212,0.001854072367532097,5,0.014031443,0.0023094204304815297,5,0.08471782446000001,0.0007110002846651046,5,0.6586848598,0.05884014096041765,5,0.6452864312,0.02508058339982438,5,1961068.4714748445,19917.622796193085,5,0.0,0.0,5,0.0,0.0,5,2364.8,49.91192242340503,5,2331.6,48.39731397505444,5,0.002024296259903973,1.2989277668684265,4502.555009868052,0.0016251660848102512,0.0020242962599039426,0.000623219227664887,0.05157565755732014,0.02198410064376516,17458.566140814975,0.0,0.0,43.749728959160436,42.42211611883594
split_enabled,length,Arizona,fixed_sfc_len,4.0,PVFP-FDRL,pvfp_fdrl,0.97828488956,0.0021896561321640908,5,57.763028298500004,0.9202675683073568,5,100056.93512920826,2621.969446013033,5,0.14265911692,0.003232908194367195,5,0.021715110439999998,0.002189656132164071,5,0.09177874958,0.0007013742643854917,5,0.61910735776,0.09712427927894142,5,0.59414798494,0.016059093630873152,5,2697319.4444922423,25070.967491978197,5,525583.5023068296,6123.555026876296,5,7.571623037799999e-18,1.1659429501985984e-19,5,2381.0,56.00446410778337,5,2329.2,49.570152309630814,5,0.0019193182238763226,0.8066500893676829,2298.257551155342,0.002833768975147491,0.0019193182238763052,0.0006147816488712687,0.0851331843674878,0.014076416206141184,21975.67192891026,5367.532639189932,1.0219940562560413e-19,49.09007720507268,43.450154245986255
