region,fixed_reliability,method,base_method,split_replica_count,acceptance_ratio_mean,acceptance_ratio_std,acceptance_ratio_count,avg_cost_per_accepted_mean,avg_cost_per_accepted_std,avg_cost_per_accepted_count,p95_e2e_delay_accepted_mean,p95_e2e_delay_accepted_std,p95_e2e_delay_accepted_count,avg_e2e_delay_accepted_mean,avg_e2e_delay_accepted_std,avg_e2e_delay_accepted_count,capacity_rejection_ratio_mean,capacity_rejection_ratio_std,capacity_rejection_ratio_count,reliability_rejection_ratio_mean,reliability_rejection_ratio_std,reliability_rejection_ratio_count,qos_rejection_ratio_mean,qos_rejection_ratio_std,qos_rejection_ratio_count,rga_rejection_ratio_mean,rga_rejection_ratio_std,rga_rejection_ratio_count,final_utilization_mean,final_utilization_std,final_utilization_count,avg_utilization_over_time_mean,avg_utilization_over_time_std,avg_utilization_over_time_count,total_arrivals_mean,total_arrivals_std,total_arrivals_count,total_accepted_mean,total_accepted_std,total_accepted_count,avg_transmitted_bits_per_accepted_mean,avg_transmitted_bits_per_accepted_std,avg_transmitted_bits_per_accepted_count,avg_split_transmitted_bits_per_accepted_mean,avg_split_transmitted_bits_per_accepted_std,avg_split_transmitted_bits_per_accepted_count,avg_split_overhead_ratio_accepted_mean,avg_split_overhead_ratio_accepted_std,avg_split_overhead_ratio_accepted_count,p95_split_overhead_ratio_accepted_mean,p95_split_overhead_ratio_accepted_std,p95_split_overhead_ratio_accepted_count,acceptance_ratio_ci95,avg_cost_per_accepted_ci95,p95_e2e_delay_accepted_ci95,avg_e2e_delay_accepted_ci95,capacity_rejection_ratio_ci95,reliability_rejection_ratio_ci95,qos_rejection_ratio_ci95,rga_rejection_ratio_ci95,final_utilization_ci95,avg_utilization_over_time_ci95,total_arrivals_ci95,total_accepted_ci95,avg_transmitted_bits_per_accepted_ci95,avg_split_transmitted_bits_per_accepted_ci95,avg_split_overhead_ratio_accepted_ci95,p95_split_overhead_ratio_accepted_ci95
Alabama,0.999,DMDCA_V2,DMDCA,2,0.78842256178,0.0071677310785117,5,57.35495286092,1.9111731032076529,5,0.12643984408,0.0034605100270012515,5,0.06383206432,0.0014577232386777026,5,0.0017179604800000002,0.0018036616612535031,5,0.0,0.0,5,0.008809487539999999,0.0022848958266549865,5,0.20104999021999997,0.005987362550312573,5,0.76710036816,0.08587204312462597,5,0.70760090674,0.012755545899271751,5,1407.4,14.673104647619724,5,1109.6,12.720062892926284,5,1662186.2586417783,42934.5706976405,5,443687.3196446216,13472.58086619848,5,8.0874536812e-18,9.077636010738346e-19,5,5.1120570606e-17,5.681546301550671e-18,5,0.006282793302908097,1.6752170864122808,0.0030332707776202167,0.0012777507555932813,0.0015809791525254282,0.0,0.002002799496843201,0.005248154670026684,0.07527016451103519,0.011180728946589004,12.861543297753952,11.149626720209074,37633.810516560334,11809.237806479656,7.956898788444292e-19,4.980094909051288e-18
Alabama,0.999,DMDCA_V3,DMDCA,3,0.79445928354,0.013123594397815018,5,52.0667392683,2.818372717111082,5,0.12857348225999998,0.004845491488214201,5,0.06547964686,0.0016038557682681689,5,0.0,0.0,5,0.0,0.0,5,0.00953364092,0.00210874932124789,5,0.19600707556000002,0.014897899449450098,5,0.71068258266,0.058511865917211116,5,0.64988273454,0.03381395944178226,5,1407.4,14.673104647619724,5,1118.0,11.76860229593983,5,1826314.7550800338,43419.8414864305,5,602878.5963292501,20962.31393585925,5,1.6153557685999998e-18,3.659298838353157e-19,5,3.6751374671999994e-18,5.883572286773023e-18,5,0.01150333767959872,2.470412608705336,0.004247260554001081,0.001405841565389488,0.0,0.0,0.0018484002772881948,0.013058584629243426,0.05128791179504495,0.029639242264896424,12.861543297753952,10.31563473568157,38059.16911728225,18374.278299098798,3.2075168533971197e-19,5.157178492833279e-18
Alabama,0.999,DMDCA_V4,DMDCA,4,0.7958074191,0.008662885655823321,5,52.40939168982,1.883128535621956,5,0.13063761054,0.0027531474390494687,5,0.06647448142000001,0.0015611386756985194,5,0.0,0.0,5,0.0,0.0,5,0.00868608442,0.002705321084653856,5,0.19550649650000002,0.008992248933474003,5,0.6792509502199999,0.11190295236091136,5,0.64053620072,0.015758746664650474,5,1407.4,14.673104647619724,5,1120.0,15.19868415357066,5,1907283.598442531,48749.02279117585,5,684772.4749447594,17482.269110606012,5,4.9827999766e-18,2.217238602579588e-19,5,3.8214154546000004e-17,3.1365344942619983e-18,5,0.007593354073429687,1.6506349390799684,0.0024132401317112757,0.0013683983828570283,0.0,0.0,0.0023713184837297983,0.007882053715252357,0.098087262477872,0.013813150482683762,12.861543297753952,13.322234046885676,42730.40248872024,15323.884515845852,1.9434953251802027e-19,2.7492937024335587e-18
Alabama,0.999,DMDCA_V5,DMDCA,5,0.7943810264,0.009128075897516824,5,54.80342911699999,2.112633114711514,5,0.13120527761999998,0.003040199857398322,5,0.06671372516,0.0011839093821839535,5,0.0,0.0,5,0.0,0.0,5,0.009108906560000001,0.002282146465039267,5,0.19651006706000002,0.00909168038878513,5,0.70523901106,0.07844498764229385,5,0.64323836662,0.02074087258941517,5,1407.4,14.673104647619724,5,1118.0,16.355427233796124,5,1950743.1845218975,49442.31018006866,5,727508.3753199875,23788.69105496237,5,9.4669658086e-18,8.403646723112174e-19,5,5.750785066800001e-17,5.677599096338839e-18,5,0.008001111298565008,1.8518045723567256,0.002664852670160503,0.0010377423282431344,0.0,0.0,0.00200038957513195,0.007969209228577905,0.0687600633460216,0.018180176400857007,12.861543297753952,14.336164061561234,43338.09567868725,20851.70707549772,7.366121130054692e-19,4.976635031134768e-18
Alabama,0.999,MDCA,MDCA,0,0.6527365731,0.013395123960183816,5,50.74669985382,1.6494148863271292,5,0.11447439833999999,0.001789758975341364,5,0.05520943478,0.0008306359825579293,5,0.0,0.0,5,0.0,0.0,5,0.00399077206,0.0015989719954797154,5,0.34327265485999997,0.013656637923007595,5,0.61739745642,0.10729113861611703,5,0.57503198954,0.006940544180761931,5,1407.4,14.673104647619724,5,918.6,17.487138130637618,5,1026608.2553031134,21664.306629795643,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.011741343834866821,1.4457758930995992,0.0015687929110238346,0.0007280845404502888,0.0,0.0,0.0014015607497963628,0.011970570930059035,0.09404482949696423,0.0060836552068975125,12.861543297753952,15.32815240007745,18989.60202537199,0.0,0.0,0.0
Arizona,0.996,DMDCA_V2,DMDCA,2,0.98666814754,0.004694955925521213,5,45.0502741986,1.9711073028266066,5,0.13649727618000002,0.0009620649329008762,5,0.07049579142,0.000996374603351528,5,0.0,0.0,5,0.0,0.0,5,0.013331852459999998,0.004694955925521211,5,0.0,0.0,5,0.42230812902,0.03949746222946374,5,0.3987631287,0.021765011083049405,5,1447.6,37.38716357254181,5,1428.2,32.3063461258001,5,1797844.3644635088,25523.90281579634,5,415318.68816110014,10598.178066075132,5,7.042254021e-18,3.8754423749065656e-19,5,4.6351873356e-17,2.0790479392424534e-18,5,0.0041153103155257015,1.7277517286660897,0.0008432870947841722,0.0008733608469061753,0.0,0.0,0.0041153103155257,0.0,0.03462105210965403,0.01907787337059204,32.77129377977009,28.317760928434986,22372.687244909812,9289.71266460937,3.3969750165243275e-19,1.8223658680857755e-18
Arizona,0.996,DMDCA_V3,DMDCA,3,0.9847207262,0.0036762521343964697,5,43.27668227808,1.5074333795992874,5,0.13605888002,0.0013731192012023628,5,0.07188219898,0.0013373930418106854,5,0.0,0.0,5,0.0,0.0,5,0.015279273799999998,0.003676252134396459,5,0.0,0.0,5,0.39408906132,0.03633353197674376,5,0.37553843882,0.019338580054501498,5,1447.6,37.38716357254181,5,1425.4,33.01211898682059,5,1956511.8470621756,53698.91288814015,5,566581.101377404,37103.80991241971,5,1.6241761586e-18,1.9819230829889966e-19,5,8.322580880400001e-18,3.3316519290871224e-18,5,0.003222377072576166,1.3213236152678105,0.001203592047038688,0.0011722766876165731,0.0,0.0,0.0032223770725761562,0.0,0.03184774496616325,0.01695101279935328,32.77129377977009,28.93639811725019,47069.1724580026,32522.923345853185,1.7372321779778265e-19,2.9203216747963888e-18
Arizona,0.996,DMDCA_V4,DMDCA,4,0.9840574096199999,0.005128451876979381,5,45.3892540011,1.670510242228082,5,0.1379697386,0.0018081675539836377,5,0.07252588979999999,0.0009169124335052296,5,0.0,0.0,5,0.0,0.0,5,0.01594259038,0.005128451876979342,5,0.0,0.0,5,0.40367239565999996,0.0393334625251078,5,0.37914456007999997,0.019342420240406565,5,1447.6,37.38716357254181,5,1424.4,31.181725417301706,5,2029620.1309736993,30789.4143832769,5,633825.4400993944,16752.748824756898,5,4.47012269e-18,4.878645499780483e-19,5,3.4536529912e-17,2.2182703753109653e-18,5,0.004495286270374815,1.4642667878227993,0.0015849287416434383,0.0008037091840471201,0.0,0.0,0.004495286270374781,0.0,0.03447730003065997,0.016954378870711426,32.77129377977009,27.331987414017284,26988.111630979427,14684.431791397363,4.276321326447977e-19,1.9443997138543613e-18
Arizona,0.996,DMDCA_V5,DMDCA,5,0.98307138564,0.004485099378929579,5,47.29312069774,1.6913904679133187,5,0.13843710322,0.0017745185018105398,5,0.07311164496,0.0010930956623214146,5,0.0,0.0,5,0.0,0.0,5,0.01692861436,0.004485099378929574,5,0.0,0.0,5,0.40706348115999996,0.03801971677899426,5,0.38055609504,0.016723833338392183,5,1447.6,37.38716357254181,5,1423.0,32.48076353782346,5,2092012.937859945,37314.75232854428,5,696441.1102825545,15521.07833715265,5,8.2032162026e-18,2.3786506746994014e-19,5,5.0313946838e-17,3.165650128904562e-18,5,0.003931362942074421,1.482569112597748,0.0015554340469727446,0.0009581405930894487,0.0,0.0,0.0039313629420744175,0.0,0.03332575111162324,0.014659086250096688,32.77129377977009,28.470644530814564,32707.82252591588,13604.825008421309,2.0849792445146112e-19,2.7748146814349366e-18
Arizona,0.996,MDCA,MDCA,0,0.9891351403599999,0.0033180867501888507,5,49.00666922528,2.2648146852061166,5,0.12762892,0.0016045376356816996,5,0.06496703708,0.0007289587072069721,5,0.0,0.0,5,0.0,0.0,5,0.010864859639999998,0.003318086750188834,5,0.0,0.0,5,0.46132497049999993,0.0399834789075449,5,0.43386387526,0.022555696270265792,5,1447.6,37.38716357254181,5,1431.8,33.618447316912174,5,1336208.3503964934,29382.577262300645,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.002908431271236144,1.9851976002837801,0.0014064392485297003,0.0006389604790652209,0.0,0.0,0.0029084312712361294,0.0,0.035047064511166175,0.019770939494939885,32.77129377977009,29.467868331455524,25754.964524156414,0.0,0.0,0.0
